,código,distrito,partido,votos,% votos,mandatos
151,30000,Braga,PCP-PEV,12993.0,2.63,0.0
152,30000,Braga,PCTP/MRPP,0.0,0.0,0.0
153,30000,Braga,PPD/PSD,172007.0,34.78,7.0
154,30000,Braga,PPD/PSD.CDS-PP,0.0,0.0,0.0
155,30000,Braga,PPD/PSD.CDS-PP.PPM,0.0,0.0,0.0
156,30000,Braga,PPM,0.0,0.0,0.0
157,30000,Braga,PS,207793.0,42.02,8.0
158,30000,Braga,PTP,460.0,0.09,0.0
159,30000,Braga,R.I.R.,1767.0,0.36,0.0
160,30000,Braga,VP,357.0,0.07,0.0
161,90000,Guarda,A,0.0,0.0,0.0
162,90000,Guarda,ADN,0.0,0.0,0.0
163,90000,Guarda,B.E.,2359.0,3.07,0.0
164,90000,Guarda,CDS-PP,1699.0,2.21,0.0
165,90000,Guarda,CH,6116.0,7.95,0.0
166,90000,Guarda,E,120.0,0.16,0.0
167,90000,Guarda,IL,1487.0,1.93,0.0
168,90000,Guarda,JPP,0.0,0.0,0.0
169,90000,Guarda,L,413.0,0.54,0.0
170,90000,Guarda,MAS,65.0,0.08,0.0
171,90000,Guarda,MPT,69.0,0.09,0.0
172,90000,Guarda,NC,0.0,0.0,0.0
173,90000,Guarda,PAN,504.0,0.66,0.0
174,90000,Guarda,PCP-PEV,1360.0,1.77,0.0
175,90000,Guarda,PCTP/MRPP,0.0,0.0,0.0
176,90000,Guarda,PPD/PSD,25776.0,33.52,1.0
177,90000,Guarda,PPD/PSD.CDS-PP,0.0,0.0,0.0
178,90000,Guarda,PPD/PSD.CDS-PP.PPM,0.0,0.0,0.0
179,90000,Guarda,PPM,0.0,0.0,0.0
180,90000,Guarda,PS,34685.0,45.1,2.0
181,90000,Guarda,PTP,66.0,0.09,0.0
182,90000,Guarda,R.I.R.,341.0,0.44,0.0
183,90000,Guarda,VP,117.0,0.15,0.0
184,180000,Viseu,A,0.0,0.0,0.0
185,180000,Viseu,ADN,188.0,0.1,0.0
186,180000,Viseu,B.E.,5218.0,2.83,0.0
187,180000,Viseu,CDS-PP,3788.0,2.05,0.0
188,180000,Viseu,CH,14373.0,7.79,0.0
189,180000,Viseu,E,176.0,0.1,0.0
190,180000,Viseu,IL,4658.0,2.53,0.0
191,180000,Viseu,JPP,0.0,0.0,0.0
192,180000,Viseu,L,1180.0,0.64,0.0
193,180000,Viseu,MAS,145.0,0.08,0.0
194,180000,Viseu,MPT,156.0,0.08,0.0
195,180000,Viseu,NC,229.0,0.12,0.0
196,180000,Viseu,PAN,1671.0,0.91,0.0
197,180000,Viseu,PCP-PEV,2982.0,1.62,0.0
198,180000,Viseu,PCTP/MRPP,0.0,0.0,0.0
199,180000,Viseu,PPD/PSD,67888.0,36.81,3.0
200,180000,Viseu,PPD/PSD.CDS-PP,0.0,0.0,0.0
201,180000,Viseu,PPD/PSD.CDS-PP.PPM,0.0,0.0,0.0
202,180000,Viseu,PPM,0.0,0.0,0.0
203,180000,Viseu,PS,76642.0,41.55,4.0
204,180000,Viseu,PTP,128.0,0.07,0.0
205,180000,Viseu,R.I.R.,682.0,0.37,0.0
206,180000,Viseu,VP,289.0,0.16,0.0
207,10000,Aveiro,A,0.0,0.0,0.0
208,10000,Aveiro,ADN,676.0,0.19,0.0
209,10000,Aveiro,B.E.,16708.0,4.58,0.0
210,10000,Aveiro,CDS-PP,8962.0,2.46,0.0
211,10000,Aveiro,CH,20562.0,5.64,0.0
212,10000,Aveiro,E,217.0,0.06,0.0
213,10000,Aveiro,IL,16294.0,4.47,0.0
214,10000,Aveiro,JPP,192.0,0.05,0.0
215,10000,Aveiro,L,2878.0,0.79,0.0
216,10000,Aveiro,MAS,405.0,0.11,0.0
217,10000,Aveiro,MPT,504.0,0.14,0.0
218,10000,Aveiro,NC,0.0,0.0,0.0
219,10000,Aveiro,PAN,4604.0,1.26,0.0
220,10000,Aveiro,PCP-PEV,6551.0,1.8,0.0
221,10000,Aveiro,PCTP/MRPP,1409.0,0.39,0.0
222,10000,Aveiro,PPD/PSD,130192.0,35.68,6.0
223,10000,Aveiro,PPD/PSD.CDS-PP,0.0,0.0,0.0
224,10000,Aveiro,PPD/PSD.CDS-PP.PPM,0.0,0.0,0.0
225,10000,Aveiro,PPM,0.0,0.0,0.0
226,10000,Aveiro,PS,144198.0,39.52,7.0
227,10000,Aveiro,PTP,0.0,0.0,0.0
228,10000,Aveiro,R.I.R.,1815.0,0.5,0.0
229,10000,Aveiro,VP,431.0,0.12,0.0
230,150000,Setúbal,A,0.0,0.0,0.0
231,150000,Setúbal,ADN,1307.0,0.3,0.0
232,150000,Setúbal,B.E.,24931.0,5.75,1.0
233,150000,Setúbal,CDS-PP,4869.0,1.12,0.0
234,150000,Setúbal,CH,39135.0,9.03,1.0
235,150000,Setúbal,E,313.0,0.07,0.0
236,150000,Setúbal,IL,22217.0,5.13,1.0
237,150000,Setúbal,JPP,203.0,0.05,0.0
