,código,distrito,partido,votos,% votos,mandatos
0,160000,Viana do Castelo,A,173.0,0.14,0.0
1,160000,Viana do Castelo,ADN,0.0,0.0,0.0
2,160000,Viana do Castelo,B.E.,4418.0,3.48,0.0
3,160000,Viana do Castelo,CDS-PP,4272.0,3.36,0.0
4,160000,Viana do Castelo,CH,7702.0,6.06,0.0
5,160000,Viana do Castelo,E,133.0,0.1,0.0
6,160000,Viana do Castelo,IL,3651.0,2.87,0.0
7,160000,Viana do Castelo,JPP,0.0,0.0,0.0
8,160000,Viana do Castelo,L,919.0,0.72,0.0
9,160000,Viana do Castelo,MAS,157.0,0.12,0.0
10,160000,Viana do Castelo,MPT,190.0,0.15,0.0
11,160000,Viana do Castelo,NC,0.0,0.0,0.0
12,160000,Viana do Castelo,PAN,1251.0,0.98,0.0
13,160000,Viana do Castelo,PCP-PEV,3815.0,3.0,0.0
14,160000,Viana do Castelo,PCTP/MRPP,0.0,0.0,0.0
15,160000,Viana do Castelo,PPD/PSD,43414.0,34.17,2.0
16,160000,Viana do Castelo,PPD/PSD.CDS-PP,0.0,0.0,0.0
17,160000,Viana do Castelo,PPD/PSD.CDS-PP.PPM,0.0,0.0,0.0
18,160000,Viana do Castelo,PPM,0.0,0.0,0.0
19,160000,Viana do Castelo,PS,53435.0,42.06,2.0
20,160000,Viana do Castelo,PTP,0.0,0.0,0.0
21,160000,Viana do Castelo,R.I.R.,556.0,0.44,0.0
22,160000,Viana do Castelo,VP,130.0,0.1,0.0
23,140000,Santarém,A,0.0,0.0,0.0
24,140000,Santarém,ADN,0.0,0.0,0.0
25,140000,Santarém,B.E.,10012.0,4.59,0.0
26,140000,Santarém,CDS-PP,4136.0,1.9,0.0
27,140000,Santarém,CH,23813.0,10.91,1.0
28,140000,Santarém,E,284.0,0.13,0.0
29,140000,Santarém,IL,8219.0,3.77,0.0
30,140000,Santarém,JPP,0.0,0.0,0.0
31,140000,Santarém,L,1932.0,0.89,0.0
32,140000,Santarém,MAS,383.0,0.18,0.0
33,140000,Santarém,MPT,314.0,0.14,0.0
34,140000,Santarém,NC,0.0,0.0,0.0
35,140000,Santarém,PAN,2527.0,1.16,0.0
36,140000,Santarém,PCP-PEV,11854.0,5.43,0.0
37,140000,Santarém,PCTP/MRPP,0.0,0.0,0.0
38,140000,Santarém,PPD/PSD,58630.0,26.87,3.0
39,140000,Santarém,PPD/PSD.CDS-PP,0.0,0.0,0.0
40,140000,Santarém,PPD/PSD.CDS-PP.PPM,0.0,0.0,0.0
41,140000,Santarém,PPM,0.0,0.0,0.0
42,140000,Santarém,PS,89870.0,41.19,4.0
43,140000,Santarém,PTP,162.0,0.07,0.0
44,140000,Santarém,R.I.R.,901.0,0.41,0.0
45,140000,Santarém,VP,311.0,0.14,0.0
46,80000,Faro,A,0.0,0.0,0.0
47,80000,Faro,ADN,1152.0,0.59,0.0
48,80000,Faro,B.E.,11226.0,5.76,0.0
49,80000,Faro,CDS-PP,2109.0,1.08,0.0
50,80000,Faro,CH,23988.0,12.3,1.0
51,80000,Faro,E,220.0,0.11,0.0
52,80000,Faro,IL,9042.0,4.64,0.0
53,80000,Faro,JPP,0.0,0.0,0.0
54,80000,Faro,L,2111.0,1.08,0.0
55,80000,Faro,MAS,286.0,0.15,0.0
56,80000,Faro,MPT,383.0,0.2,0.0
57,80000,Faro,NC,0.0,0.0,0.0
58,80000,Faro,PAN,4213.0,2.16,0.0
59,80000,Faro,PCP-PEV,9379.0,4.81,0.0
60,80000,Faro,PCTP/MRPP,0.0,0.0,0.0
61,80000,Faro,PPD/PSD,47471.0,24.35,3.0
62,80000,Faro,PPD/PSD.CDS-PP,0.0,0.0,0.0
63,80000,Faro,PPD/PSD.CDS-PP.PPM,0.0,0.0,0.0
64,80000,Faro,PPM,0.0,0.0,0.0
65,80000,Faro,PS,77740.0,39.87,4.0
66,80000,Faro,PTP,250.0,0.13,0.0
67,80000,Faro,R.I.R.,759.0,0.39,0.0
68,80000,Faro,VP,210.0,0.11,0.0
69,110000,Lisboa,A,749.0,0.06,0.0
70,110000,Lisboa,ADN,3249.0,0.27,0.0
71,110000,Lisboa,B.E.,55786.0,4.72,2.0
72,110000,Lisboa,CDS-PP,19524.0,1.65,0.0
73,110000,Lisboa,CH,91889.0,7.77,3.0
74,110000,Lisboa,E,816.0,0.07,0.0
75,110000,Lisboa,IL,93341.0,7.9,3.0
76,110000,Lisboa,JPP,971.0,0.08,0.0
77,110000,Lisboa,L,28834.0,2.44,1.0
78,110000,Lisboa,MAS,1452.0,0.12,0.0
79,110000,Lisboa,MPT,1485.0,0.13,0.0
80,110000,Lisboa,NC,879.0,0.07,0.0
81,110000,Lisboa,PAN,23577.0,1.99,0.0
82,110000,Lisboa,PCP-PEV,59995.0,5.08,2.0
83,110000,Lisboa,PCTP/MRPP,4916.0,0.42,0.0
84,110000,Lisboa,PPD/PSD,285522.0,24.16,11.0
85,110000,Lisboa,PPD/PSD.CDS-PP,0.0,0.0,0.0
86,110000,Lisboa,PPD/PSD.CDS-PP.PPM,0.0,0.0,0.0
87,110000,Lisboa,PPM,0.0,0.0,0.0
88,110000,Lisboa,PS,482606.0,40.83,18.0
89,110000,Lisboa,PTP,555.0,0.05,0.0
90,110000,Lisboa,R.I.R.,3035.0,0.26,0.0
91,110000,Lisboa,VP,1369.0,0.12,0.0
92,130000,Porto,A,372.0,0.04,0.0
93,130000,Porto,ADN,1430.0,0.15,0.0
94,130000,Porto,B.E.,47118.0,4.78,1.0
95,130000,Porto,CDS-PP,14347.0,1.46,0.0
96,130000,Porto,CH,42998.0,4.37,1.0
97,130000,Porto,E,1007.0,0.1,0.0
98,130000,Porto,IL,50359.0,5.11,2.0
99,130000,Porto,JPP,367.0,0.04,0.0
100,130000,Porto,L,11433.0,1.16,0.0
101,130000,Porto,MAS,707.0,0.07,0.0
102,130000,Porto,MPT,706.0,0.07,0.0
103,130000,Porto,NC,922.0,0.09,0.0
104,130000,Porto,PAN,16707.0,1.7,0.0
105,130000,Porto,PCP-PEV,32277.0,3.28,1.0
106,130000,Porto,PCTP/MRPP,0.0,0.0,0.0
107,130000,Porto,PPD/PSD,318343.0,32.33,12.0
108,130000,Porto,PPD/PSD.CDS-PP,0.0,0.0,0.0
109,130000,Porto,PPD/PSD.CDS-PP.PPM,0.0,0.0,0.0
110,130000,Porto,PPM,0.0,0.0,0.0
111,130000,Porto,PS,418869.0,42.53,16.0
112,130000,Porto,PTP,421.0,0.04,0.0
113,130000,Porto,R.I.R.,7212.0,0.73,0.0
114,130000,Porto,VP,893.0,0.09,0.0
115,30000,Braga,A,286.0,0.06,0.0
116,30000,Braga,ADN,0.0,0.0,0.0
117,30000,Braga,B.E.,18558.0,3.75,0.0
118,30000,Braga,CDS-PP,8215.0,1.66,0.0
119,30000,Braga,CH,28746.0,5.81,1.0
120,30000,Braga,E,494.0,0.1,0.0
121,30000,Braga,IL,21432.0,4.33,0.0
122,30000,Braga,JPP,481.0,0.1,0.0
123,30000,Braga,L,3925.0,0.79,0.0
124,30000,Braga,MAS,549.0,0.11,0.0
125,30000,Braga,MPT,453.0,0.09,0.0
126,30000,Braga,NC,0.0,0.0,0.0
127,30000,Braga,PAN,5907.0,1.19,0.0
128,30000,Braga,PCP-PEV,12993.0,2.63,0.0
129,30000,Braga,PCTP/MRPP,0.0,0.0,0.0
130,30000,Braga,PPD/PSD,172007.0,34.78,7.0
131,30000,Braga,PPD/PSD.CDS-PP,0.0,0.0,0.0
132,30000,Braga,PPD/PSD.CDS-PP.PPM,0.0,0.0,0.0
133,30000,Braga,PPM,0.0,0.0,0.0
134,30000,Braga,PS,207793.0,42.02,8.0
135,30000,Braga,PTP,460.0,0.09,0.0
136,30000,Braga,R.I.R.,1767.0,0.36,0.0
137,30000,Braga,VP,357.0,0.07,0.0
138,90000,Guarda,A,0.0,0.0,0.0
139,90000,Guarda,ADN,0.0,0.0,0.0
140,90000,Guarda,B.E.,2359.0,3.07,0.0
141,90000,Guarda,CDS-PP,1699.0,2.21,0.0
142,90000,Guarda,CH,6116.0,7.95,0.0
143,90000,Guarda,E,120.0,0.16,0.0
144,90000,Guarda,IL,1487.0,1.93,0.0
145,90000,Guarda,JPP,0.0,0.0,0.0
146,90000,Guarda,L,413.0,0.54,0.0
147,90000,Guarda,MAS,65.0,0.08,0.0
148,90000,Guarda,MPT,69.0,0.09,0.0
149,90000,Guarda,NC,0.0,0.0,0.0
150,90000,Guarda,PAN,504.0,0.66,0.0
151,90000,Guarda,PCP-PEV,1360.0,1.77,0.0
152,90000,Guarda,PCTP/MRPP,0.0,0.0,0.0
153,90000,Guarda,PPD/PSD,25776.0,33.52,1.0
154,90000,Guarda,PPD/PSD.CDS-PP,0.0,0.0,0.0
155,90000,Guarda,PPD/PSD.CDS-PP.PPM,0.0,0.0,0.0
156,90000,Guarda,PPM,0.0,0.0,0.0
157,90000,Guarda,PS,34685.0,45.1,2.0
158,90000,Guarda,PTP,66.0,0.09,0.0
159,90000,Guarda,R.I.R.,341.0,0.44,0.0
160,90000,Guarda,VP,117.0,0.15,0.0
161,180000,Viseu,A,0.0,0.0,0.0
162,180000,Viseu,ADN,188.0,0.1,0.0
163,180000,Viseu,B.E.,5218.0,2.83,0.0
164,180000,Viseu,CDS-PP,3788.0,2.05,0.0
165,180000,Viseu,CH,14373.0,7.79,0.0
