,código,distrito,partido,votos,% votos,mandatos
72,20000,Beja,CDS-PP,515.0,0.76,0.0
73,20000,Beja,CH,6932.0,10.27,0.0
74,20000,Beja,E,78.0,0.12,0.0
75,20000,Beja,IL,1388.0,2.06,0.0
76,20000,Beja,JPP,0.0,0.0,0.0
77,20000,Beja,L,491.0,0.73,0.0
78,20000,Beja,MAS,62.0,0.09,0.0
79,20000,Beja,MPT,89.0,0.13,0.0
80,20000,Beja,NC,0.0,0.0,0.0
81,20000,Beja,PAN,597.0,0.88,0.0
82,20000,Beja,PCP-PEV,12442.0,18.42,1.0
83,20000,Beja,PCTP/MRPP,415.0,0.61,0.0
84,20000,Beja,PPD/PSD,10767.0,15.94,0.0
85,20000,Beja,PPD/PSD.CDS-PP,0.0,0.0,0.0
86,20000,Beja,PPD/PSD.CDS-PP.PPM,0.0,0.0,0.0
87,20000,Beja,PPM,0.0,0.0,0.0
88,20000,Beja,PS,29533.0,43.73,2.0
89,20000,Beja,PTP,45.0,0.07,0.0
90,20000,Beja,R.I.R.,156.0,0.23,0.0
91,20000,Beja,VP,103.0,0.15,0.0
92,70000,Évora,A,0.0,0.0,0.0
93,70000,Évora,ADN,0.0,0.0,0.0
94,70000,Évora,B.E.,2628.0,3.33,0.0
95,70000,Évora,CDS-PP,896.0,1.14,0.0
96,70000,Évora,CH,7222.0,9.15,0.0
97,70000,Évora,E,56.0,0.07,0.0
98,70000,Évora,IL,1947.0,2.47,0.0
99,70000,Évora,JPP,0.0,0.0,0.0
100,70000,Évora,L,496.0,0.63,0.0
101,70000,Évora,MAS,77.0,0.1,0.0
102,70000,Évora,MPT,63.0,0.08,0.0
103,70000,Évora,NC,0.0,0.0,0.0
104,70000,Évora,PAN,665.0,0.84,0.0
105,70000,Évora,PCP-PEV,11494.0,14.56,0.0
106,70000,Évora,PCTP/MRPP,0.0,0.0,0.0
107,70000,Évora,PPD/PSD,16902.0,21.41,1.0
108,70000,Évora,PPD/PSD.CDS-PP,0.0,0.0,0.0
109,70000,Évora,PPD/PSD.CDS-PP.PPM,0.0,0.0,0.0
110,70000,Évora,PPM,0.0,0.0,0.0
111,70000,Évora,PS,34693.0,43.95,2.0
112,70000,Évora,PTP,42.0,0.05,0.0
113,70000,Évora,R.I.R.,263.0,0.33,0.0
114,70000,Évora,VP,96.0,0.12,0.0
115,40000,Bragança,A,0.0,0.0,0.0
116,40000,Bragança,ADN,0.0,0.0,0.0
117,40000,Bragança,B.E.,1371.0,2.09,0.0
118,40000,Bragança,CDS-PP,1368.0,2.08,0.0
119,40000,Bragança,CH,5619.0,8.55,0.0
120,40000,Bragança,E,64.0,0.1,0.0
121,40000,Bragança,IL,1049.0,1.6,0.0
122,40000,Bragança,JPP,0.0,0.0,0.0
123,40000,Bragança,L,230.0,0.35,0.0
124,40000,Bragança,MAS,54.0,0.08,0.0
125,40000,Bragança,MPT,91.0,0.14,0.0
126,40000,Bragança,NC,0.0,0.0,0.0
127,40000,Bragança,PAN,397.0,0.6,0.0
128,40000,Bragança,PCP-PEV,892.0,1.36,0.0
129,40000,Bragança,PCTP/MRPP,0.0,0.0,0.0
130,40000,Bragança,PPD/PSD,26480.0,40.28,1.0
131,40000,Bragança,PPD/PSD.CDS-PP,0.0,0.0,0.0
132,40000,Bragança,PPD/PSD.CDS-PP.PPM,0.0,0.0,0.0
133,40000,Bragança,PPM,0.0,0.0,0.0
134,40000,Bragança,PS,26495.0,40.3,2.0
135,40000,Bragança,PTP,0.0,0.0,0.0
136,40000,Bragança,R.I.R.,249.0,0.38,0.0
137,40000,Bragança,VP,0.0,0.0,0.0
138,90000,Guarda,A,0.0,0.0,0.0
139,90000,Guarda,ADN,0.0,0.0,0.0
140,90000,Guarda,B.E.,2359.0,3.07,0.0
141,90000,Guarda,CDS-PP,1699.0,2.21,0.0
142,90000,Guarda,CH,6116.0,7.95,0.0
143,90000,Guarda,E,120.0,0.16,0.0
144,90000,Guarda,IL,1487.0,1.93,0.0
145,90000,Guarda,JPP,0.0,0.0,0.0
146,90000,Guarda,L,413.0,0.54,0.0
147,90000,Guarda,MAS,65.0,0.08,0.0
148,90000,Guarda,MPT,69.0,0.09,0.0
149,90000,Guarda,NC,0.0,0.0,0.0
150,90000,Guarda,PAN,504.0,0.66,0.0
151,90000,Guarda,PCP-PEV,1360.0,1.77,0.0
152,90000,Guarda,PCTP/MRPP,0.0,0.0,0.0
153,90000,Guarda,PPD/PSD,25776.0,33.52,1.0
154,90000,Guarda,PPD/PSD.CDS-PP,0.0,0.0,0.0
155,90000,Guarda,PPD/PSD.CDS-PP.PPM,0.0,0.0,0.0
156,90000,Guarda,PPM,0.0,0.0,0.0
157,90000,Guarda,PS,34685.0,45.1,2.0
158,90000,Guarda,PTP,66.0,0.09,0.0
159,90000,Guarda,R.I.R.,341.0,0.44,0.0
160,90000,Guarda,VP,117.0,0.15,0.0
161,50000,Castelo Branco,A,0.0,0.0,0.0
162,50000,Castelo Branco,ADN,182.0,0.19,0.0
163,50000,Castelo Branco,B.E.,4069.0,4.25,0.0
164,50000,Castelo Branco,CDS-PP,1497.0,1.56,0.0
165,50000,Castelo Branco,CH,7958.0,8.31,0.0
166,50000,Castelo Branco,E,59.0,0.06,0.0
167,50000,Castelo Branco,IL,2443.0,2.55,0.0
168,50000,Castelo Branco,JPP,0.0,0.0,0.0
169,50000,Castelo Branco,L,774.0,0.81,0.0
170,50000,Castelo Branco,MAS,91.0,0.1,0.0
171,50000,Castelo Branco,MPT,154.0,0.16,0.0
172,50000,Castelo Branco,NC,78.0,0.08,0.0
173,50000,Castelo Branco,PAN,935.0,0.98,0.0
174,50000,Castelo Branco,PCP-PEV,2784.0,2.91,0.0
175,50000,Castelo Branco,PCTP/MRPP,313.0,0.33,0.0
176,50000,Castelo Branco,PPD/PSD,26237.0,27.4,1.0
177,50000,Castelo Branco,PPD/PSD.CDS-PP,0.0,0.0,0.0
178,50000,Castelo Branco,PPD/PSD.CDS-PP.PPM,0.0,0.0,0.0
179,50000,Castelo Branco,PPM,0.0,0.0,0.0
180,50000,Castelo Branco,PS,45622.0,47.65,3.0
181,50000,Castelo Branco,PTP,43.0,0.04,0.0
182,50000,Castelo Branco,R.I.R.,239.0,0.25,0.0
183,50000,Castelo Branco,VP,0.0,0.0,0.0
184,170000,Vila Real,A,0.0,0.0,0.0
185,170000,Vila Real,ADN,0.0,0.0,0.0
186,170000,Vila Real,B.E.,2443.0,2.32,0.0
187,170000,Vila Real,CDS-PP,1667.0,1.58,0.0
188,170000,Vila Real,CH,7573.0,7.19,0.0
189,170000,Vila Real,E,78.0,0.07,0.0
190,170000,Vila Real,IL,1898.0,1.8,0.0
191,170000,Vila Real,JPP,0.0,0.0,0.0
192,170000,Vila Real,L,574.0,0.55,0.0
193,170000,Vila Real,MAS,208.0,0.2,0.0
194,170000,Vila Real,MPT,62.0,0.06,0.0
195,170000,Vila Real,NC,144.0,0.14,0.0
196,170000,Vila Real,PAN,812.0,0.77,0.0
197,170000,Vila Real,PCP-PEV,1775.0,1.69,0.0
198,170000,Vila Real,PCTP/MRPP,0.0,0.0,0.0
199,170000,Vila Real,PPD/PSD,42135.0,40.01,2.0
200,170000,Vila Real,PPD/PSD.CDS-PP,0.0,0.0,0.0
201,170000,Vila Real,PPD/PSD.CDS-PP.PPM,0.0,0.0,0.0
202,170000,Vila Real,PPM,0.0,0.0,0.0
203,170000,Vila Real,PS,43489.0,41.29,3.0
204,170000,Vila Real,PTP,0.0,0.0,0.0
205,170000,Vila Real,R.I.R.,370.0,0.35,0.0
206,170000,Vila Real,VP,76.0,0.07,0.0
207,400000,Açores,A,0.0,0.0,0.0
208,400000,Açores,ADN,484.0,0.58,0.0
209,400000,Açores,B.E.,3589.0,4.27,0.0
210,400000,Açores,CDS-PP,0.0,0.0,0.0
211,400000,Açores,CH,4986.0,5.93,0.0
212,400000,Açores,E,55.0,0.07,0.0
213,400000,Açores,IL,3454.0,4.11,0.0
214,400000,Açores,JPP,0.0,0.0,0.0
215,400000,Açores,L,773.0,0.92,0.0
216,400000,Açores,MAS,87.0,0.1,0.0
217,400000,Açores,MPT,150.0,0.18,0.0
218,400000,Açores,NC,0.0,0.0,0.0
219,400000,Açores,PAN,1156.0,1.37,0.0
220,400000,Açores,PCP-PEV,1250.0,1.49,0.0
221,400000,Açores,PCTP/MRPP,321.0,0.38,0.0
222,400000,Açores,PPD/PSD,0.0,0.0,0.0
223,400000,Açores,PPD/PSD.CDS-PP,0.0,0.0,0.0
224,400000,Açores,PPD/PSD.CDS-PP.PPM,28520.0,33.92,2.0
225,400000,Açores,PPM,0.0,0.0,0.0
226,400000,Açores,PS,36025.0,42.84,3.0
227,400000,Açores,PTP,0.0,0.0,0.0
228,400000,Açores,R.I.R.,201.0,0.24,0.0
229,400000,Açores,VP,67.0,0.08,0.0
230,160000,Viana do Castelo,A,173.0,0.14,0.0
231,160000,Viana do Castelo,ADN,0.0,0.0,0.0
232,160000,Viana do Castelo,B.E.,4418.0,3.48,0.0
233,160000,Viana do Castelo,CDS-PP,4272.0,3.36,0.0
234,160000,Viana do Castelo,CH,7702.0,6.06,0.0
235,160000,Viana do Castelo,E,133.0,0.1,0.0
236,160000,Viana do Castelo,IL,3651.0,2.87,0.0
237,160000,Viana do Castelo,JPP,0.0,0.0,0.0
238,160000,Viana do Castelo,L,919.0,0.72,0.0
239,160000,Viana do Castelo,MAS,157.0,0.12,0.0
240,160000,Viana do Castelo,MPT,190.0,0.15,0.0
241,160000,Viana do Castelo,NC,0.0,0.0,0.0
242,160000,Viana do Castelo,PAN,1251.0,0.98,0.0
243,160000,Viana do Castelo,PCP-PEV,3815.0,3.0,0.0
244,160000,Viana do Castelo,PCTP/MRPP,0.0,0.0,0.0
245,160000,Viana do Castelo,PPD/PSD,43414.0,34.17,3.0
246,160000,Viana do Castelo,PPD/PSD.CDS-PP,0.0,0.0,0.0
247,160000,Viana do Castelo,PPD/PSD.CDS-PP.PPM,0.0,0.0,0.0
248,160000,Viana do Castelo,PPM,0.0,0.0,0.0
249,160000,Viana do Castelo,PS,53435.0,42.06,3.0
250,160000,Viana do Castelo,PTP,0.0,0.0,0.0
251,160000,Viana do Castelo,R.I.R.,556.0,0.44,0.0
252,160000,Viana do Castelo,VP,130.0,0.1,0.0
253,300000,Madeira,A,0.0,0.0,0.0
254,300000,Madeira,ADN,550.0,0.43,0.0
255,300000,Madeira,B.E.,4109.0,3.23,0.0
256,300000,Madeira,CDS-PP,0.0,0.0,0.0
257,300000,Madeira,CH,7727.0,6.08,0.0
258,300000,Madeira,E,234.0,0.18,0.0
259,300000,Madeira,IL,4241.0,3.34,0.0
260,300000,Madeira,JPP,8721.0,6.86,0.0
261,300000,Madeira,L,913.0,0.72,0.0
262,300000,Madeira,MAS,244.0,0.19,0.0
263,300000,Madeira,MPT,462.0,0.36,0.0
264,300000,Madeira,NC,0.0,0.0,0.0
265,300000,Madeira,PAN,2084.0,1.64,0.0
266,300000,Madeira,PCP-PEV,2581.0,2.03,0.0
267,300000,Madeira,PCTP/MRPP,0.0,0.0,0.0
268,300000,Madeira,PPD/PSD,0.0,0.0,0.0
269,300000,Madeira,PPD/PSD.CDS-PP,50634.0,39.83,3.0
270,300000,Madeira,PPD/PSD.CDS-PP.PPM,0.0,0.0,0.0
271,300000,Madeira,PPM,260.0,0.2,0.0
272,300000,Madeira,PS,40004.0,31.47,3.0
273,300000,Madeira,PTP,689.0,0.54,0.0
274,300000,Madeira,R.I.R.,554.0,0.44,0.0
275,300000,Madeira,VP,0.0,0.0,0.0
276,180000,Viseu,A,0.0,0.0,0.0
277,180000,Viseu,ADN,188.0,0.1,0.0
278,180000,Viseu,B.E.,5218.0,2.83,0.0
279,180000,Viseu,CDS-PP,3788.0,2.05,0.0
280,180000,Viseu,CH,14373.0,7.79,0.0
281,180000,Viseu,E,176.0,0.1,0.0
282,180000,Viseu,IL,4658.0,2.53,0.0
283,180000,Viseu,JPP,0.0,0.0,0.0
284,180000,Viseu,L,1180.0,0.64,0.0
285,180000,Viseu,MAS,145.0,0.08,0.0
286,180000,Viseu,MPT,156.0,0.08,0.0
287,180000,Viseu,NC,229.0,0.12,0.0
288,180000,Viseu,PAN,1671.0,0.91,0.0
289,180000,Viseu,PCP-PEV,2982.0,1.62,0.0
290,180000,Viseu,PCTP/MRPP,0.0,0.0,0.0
291,180000,Viseu,PPD/PSD,67888.0,36.81,4.0
292,180000,Viseu,PPD/PSD.CDS-PP,0.0,0.0,0.0
293,180000,Viseu,PPD/PSD.CDS-PP.PPM,0.0,0.0,0.0
294,180000,Viseu,PPM,0.0,0.0,0.0
295,180000,Viseu,PS,76642.0,41.55,4.0
296,180000,Viseu,PTP,128.0,0.07,0.0
297,180000,Viseu,R.I.R.,682.0,0.37,0.0
298,180000,Viseu,VP,289.0,0.16,0.0
299,60000,Coimbra,A,322.0,0.15,0.0
300,60000,Coimbra,ADN,0.0,0.0,0.0
301,60000,Coimbra,B.E.,10957.0,5.09,0.0
302,60000,Coimbra,CDS-PP,3244.0,1.51,0.0
303,60000,Coimbra,CH,13180.0,6.13,0.0
304,60000,Coimbra,E,120.0,0.06,0.0
305,60000,Coimbra,IL,7779.0,3.62,0.0
306,60000,Coimbra,JPP,0.0,0.0,0.0
307,60000,Coimbra,L,2195.0,1.02,0.0
308,60000,Coimbra,MAS,242.0,0.11,0.0
309,60000,Coimbra,MPT,203.0,0.09,0.0
310,60000,Coimbra,NC,0.0,0.0,0.0
311,60000,Coimbra,PAN,2571.0,1.2,0.0
312,60000,Coimbra,PCP-PEV,7294.0,3.39,0.0
313,60000,Coimbra,PCTP/MRPP,542.0,0.25,0.0
314,60000,Coimbra,PPD/PSD,62718.0,29.15,3.0
315,60000,Coimbra,PPD/PSD.CDS-PP,0.0,0.0,0.0
316,60000,Coimbra,PPD/PSD.CDS-PP.PPM,0.0,0.0,0.0
317,60000,Coimbra,PPM,0.0,0.0,0.0
318,60000,Coimbra,PS,97310.0,45.23,6.0
319,60000,Coimbra,PTP,0.0,0.0,0.0
320,60000,Coimbra,R.I.R.,706.0,0.33,0.0
321,60000,Coimbra,VP,255.0,0.12,0.0
322,140000,Santarém,A,0.0,0.0,0.0
323,140000,Santarém,ADN,0.0,0.0,0.0
324,140000,Santarém,B.E.,10012.0,4.59,0.0
325,140000,Santarém,CDS-PP,4136.0,1.9,0.0
326,140000,Santarém,CH,23813.0,10.91,1.0
327,140000,Santarém,E,284.0,0.13,0.0
328,140000,Santarém,IL,8219.0,3.77,0.0
329,140000,Santarém,JPP,0.0,0.0,0.0
330,140000,Santarém,L,1932.0,0.89,0.0
331,140000,Santarém,MAS,383.0,0.18,0.0
332,140000,Santarém,MPT,314.0,0.14,0.0
333,140000,Santarém,NC,0.0,0.0,0.0
334,140000,Santarém,PAN,2527.0,1.16,0.0
335,140000,Santarém,PCP-PEV,11854.0,5.43,0.0
336,140000,Santarém,PCTP/MRPP,0.0,0.0,0.0
337,140000,Santarém,PPD/PSD,58630.0,26.87,3.0
338,140000,Santarém,PPD/PSD.CDS-PP,0.0,0.0,0.0
339,140000,Santarém,PPD/PSD.CDS-PP.PPM,0.0,0.0,0.0
340,140000,Santarém,PPM,0.0,0.0,0.0
341,140000,Santarém,PS,89870.0,41.19,5.0
342,140000,Santarém,PTP,162.0,0.07,0.0
343,140000,Santarém,R.I.R.,901.0,0.41,0.0
344,140000,Santarém,VP,311.0,0.14,0.0
345,80000,Faro,A,0.0,0.0,0.0
346,80000,Faro,ADN,1152.0,0.59,0.0
347,80000,Faro,B.E.,11226.0,5.76,0.0
348,80000,Faro,CDS-PP,2109.0,1.08,0.0
349,80000,Faro,CH,23988.0,12.3,1.0
350,80000,Faro,E,220.0,0.11,0.0
351,80000,Faro,IL,9042.0,4.64,0.0
352,80000,Faro,JPP,0.0,0.0,0.0
353,80000,Faro,L,2111.0,1.08,0.0
354,80000,Faro,MAS,286.0,0.15,0.0
355,80000,Faro,MPT,383.0,0.2,0.0
356,80000,Faro,NC,0.0,0.0,0.0
357,80000,Faro,PAN,4213.0,2.16,0.0
358,80000,Faro,PCP-PEV,9379.0,4.81,0.0
359,80000,Faro,PCTP/MRPP,0.0,0.0,0.0
360,80000,Faro,PPD/PSD,47471.0,24.35,3.0
361,80000,Faro,PPD/PSD.CDS-PP,0.0,0.0,0.0
362,80000,Faro,PPD/PSD.CDS-PP.PPM,0.0,0.0,0.0
363,80000,Faro,PPM,0.0,0.0,0.0
364,80000,Faro,PS,77740.0,39.87,5.0
365,80000,Faro,PTP,250.0,0.13,0.0
366,80000,Faro,R.I.R.,759.0,0.39,0.0
367,80000,Faro,VP,210.0,0.11,0.0
368,100000,Leiria,A,0.0,0.0,0.0
369,100000,Leiria,ADN,783.0,0.33,0.0
370,100000,Leiria,B.E.,10711.0,4.54,0.0
371,100000,Leiria,CDS-PP,4834.0,2.05,0.0
372,100000,Leiria,CH,18918.0,8.02,1.0
373,100000,Leiria,E,173.0,0.07,0.0
374,100000,Leiria,IL,12400.0,5.26,0.0
375,100000,Leiria,JPP,0.0,0.0,0.0
376,100000,Leiria,L,2469.0,1.05,0.0
377,100000,Leiria,MAS,264.0,0.11,0.0
378,100000,Leiria,MPT,353.0,0.15,0.0
379,100000,Leiria,NC,376.0,0.16,0.0
380,100000,Leiria,PAN,3090.0,1.31,0.0
381,100000,Leiria,PCP-PEV,7340.0,3.11,0.0
382,100000,Leiria,PCTP/MRPP,0.0,0.0,0.0
383,100000,Leiria,PPD/PSD,81778.0,34.68,4.0
384,100000,Leiria,PPD/PSD.CDS-PP,0.0,0.0,0.0
385,100000,Leiria,PPD/PSD.CDS-PP.PPM,0.0,0.0,0.0
386,100000,Leiria,PPM,0.0,0.0,0.0
387,100000,Leiria,PS,84253.0,35.73,5.0
388,100000,Leiria,PTP,137.0,0.06,0.0
389,100000,Leiria,R.I.R.,1199.0,0.51,0.0
390,100000,Leiria,VP,209.0,0.09,0.0
391,10000,Aveiro,A,0.0,0.0,0.0
392,10000,Aveiro,ADN,676.0,0.19,0.0
393,10000,Aveiro,B.E.,16708.0,4.58,0.0
394,10000,Aveiro,CDS-PP,8962.0,2.46,0.0
395,10000,Aveiro,CH,20562.0,5.64,1.0
396,10000,Aveiro,E,217.0,0.06,0.0
397,10000,Aveiro,IL,16294.0,4.47,0.0
398,10000,Aveiro,JPP,192.0,0.05,0.0
399,10000,Aveiro,L,2878.0,0.79,0.0
400,10000,Aveiro,MAS,405.0,0.11,0.0
401,10000,Aveiro,MPT,504.0,0.14,0.0
402,10000,Aveiro,NC,0.0,0.0,0.0
403,10000,Aveiro,PAN,4604.0,1.26,0.0
404,10000,Aveiro,PCP-PEV,6551.0,1.8,0.0
405,10000,Aveiro,PCTP/MRPP,1409.0,0.39,0.0
406,10000,Aveiro,PPD/PSD,130192.0,35.68,7.0
407,10000,Aveiro,PPD/PSD.CDS-PP,0.0,0.0,0.0
408,10000,Aveiro,PPD/PSD.CDS-PP.PPM,0.0,0.0,0.0
409,10000,Aveiro,PPM,0.0,0.0,0.0
410,10000,Aveiro,PS,144198.0,39.52,8.0
411,10000,Aveiro,PTP,0.0,0.0,0.0
412,10000,Aveiro,R.I.R.,1815.0,0.5,0.0
413,10000,Aveiro,VP,431.0,0.12,0.0
414,150000,Setúbal,A,0.0,0.0,0.0
415,150000,Setúbal,ADN,1307.0,0.3,0.0
416,150000,Setúbal,B.E.,24931.0,5.75,1.0
417,150000,Setúbal,CDS-PP,4869.0,1.12,0.0
418,150000,Setúbal,CH,39135.0,9.03,1.0
419,150000,Setúbal,E,313.0,0.07,0.0
420,150000,Setúbal,IL,22217.0,5.13,1.0
421,150000,Setúbal,JPP,203.0,0.05,0.0
422,150000,Setúbal,L,6140.0,1.42,0.0
423,150000,Setúbal,MAS,460.0,0.11,0.0
424,150000,Setúbal,MPT,492.0,0.11,0.0
425,150000,Setúbal,NC,369.0,0.09,0.0
426,150000,Setúbal,PAN,8639.0,1.99,0.0
427,150000,Setúbal,PCP-PEV,43529.0,10.05,2.0
428,150000,Setúbal,PCTP/MRPP,2525.0,0.58,0.0
429,150000,Setúbal,PPD/PSD,69963.0,16.15,3.0
430,150000,Setúbal,PPD/PSD.CDS-PP,0.0,0.0,0.0
431,150000,Setúbal,PPD/PSD.CDS-PP.PPM,0.0,0.0,0.0
432,150000,Setúbal,PPM,0.0,0.0,0.0
433,150000,Setúbal,PS,198104.0,45.73,10.0
434,150000,Setúbal,PTP,225.0,0.05,0.0
435,150000,Setúbal,R.I.R.,1429.0,0.33,0.0
436,150000,Setúbal,VP,514.0,0.12,0.0
437,30000,Braga,A,286.0,0.06,0.0
438,30000,Braga,ADN,0.0,0.0,0.0
439,30000,Braga,B.E.,18558.0,3.75,0.0
440,30000,Braga,CDS-PP,8215.0,1.66,0.0
441,30000,Braga,CH,28746.0,5.81,1.0
442,30000,Braga,E,494.0,0.1,0.0
443,30000,Braga,IL,21432.0,4.33,1.0
444,30000,Braga,JPP,481.0,0.1,0.0
445,30000,Braga,L,3925.0,0.79,0.0
446,30000,Braga,MAS,549.0,0.11,0.0
447,30000,Braga,MPT,453.0,0.09,0.0
448,30000,Braga,NC,0.0,0.0,0.0
449,30000,Braga,PAN,5907.0,1.19,0.0
450,30000,Braga,PCP-PEV,12993.0,2.63,0.0
451,30000,Braga,PCTP/MRPP,0.0,0.0,0.0
452,30000,Braga,PPD/PSD,172007.0,34.78,8.0
453,30000,Braga,PPD/PSD.CDS-PP,0.0,0.0,0.0
454,30000,Braga,PPD/PSD.CDS-PP.PPM,0.0,0.0,0.0
455,30000,Braga,PPM,0.0,0.0,0.0
456,30000,Braga,PS,207793.0,42.02,9.0
457,30000,Braga,PTP,460.0,0.09,0.0
458,30000,Braga,R.I.R.,1767.0,0.36,0.0
459,30000,Braga,VP,357.0,0.07,0.0
460,130000,Porto,A,372.0,0.04,0.0
461,130000,Porto,ADN,1430.0,0.15,0.0
462,130000,Porto,B.E.,47118.0,4.78,2.0
463,130000,Porto,CDS-PP,14347.0,1.46,0.0
464,130000,Porto,CH,42998.0,4.37,2.0
465,130000,Porto,E,1007.0,0.1,0.0
466,130000,Porto,IL,50359.0,5.11,2.0
467,130000,Porto,JPP,367.0,0.04,0.0
468,130000,Porto,L,11433.0,1.16,0.0
469,130000,Porto,MAS,707.0,0.07,0.0
470,130000,Porto,MPT,706.0,0.07,0.0
471,130000,Porto,NC,922.0,0.09,0.0
472,130000,Porto,PAN,16707.0,1.7,0.0
473,130000,Porto,PCP-PEV,32277.0,3.28,1.0
474,130000,Porto,PCTP/MRPP,0.0,0.0,0.0
475,130000,Porto,PPD/PSD,318343.0,32.33,14.0
476,130000,Porto,PPD/PSD.CDS-PP,0.0,0.0,0.0
477,130000,Porto,PPD/PSD.CDS-PP.PPM,0.0,0.0,0.0
478,130000,Porto,PPM,0.0,0.0,0.0
479,130000,Porto,PS,418869.0,42.53,19.0
480,130000,Porto,PTP,421.0,0.04,0.0
481,130000,Porto,R.I.R.,7212.0,0.73,0.0
482,130000,Porto,VP,893.0,0.09,0.0
483,110000,Lisboa,A,749.0,0.06,0.0
484,110000,Lisboa,ADN,3249.0,0.27,0.0
485,110000,Lisboa,B.E.,55786.0,4.72,2.0
486,110000,Lisboa,CDS-PP,19524.0,1.65,0.0
487,110000,Lisboa,CH,91889.0,7.77,4.0
488,110000,Lisboa,E,816.0,0.07,0.0
489,110000,Lisboa,IL,93341.0,7.9,4.0
490,110000,Lisboa,JPP,971.0,0.08,0.0
491,110000,Lisboa,L,28834.0,2.44,1.0
492,110000,Lisboa,MAS,1452.0,0.12,0.0
