,código,distrito,partido,votos,% votos,mandatos
0,60000,Coimbra,A,2106.0,1.03,0.0
1,60000,Coimbra,ADN,453.0,0.22,0.0
2,60000,Coimbra,B.E.,22808.0,11.18,1.0
3,60000,Coimbra,CDS-PP,7103.0,3.48,0.0
4,60000,Coimbra,CH,1836.0,0.9,0.0
5,60000,Coimbra,IL,1676.0,0.82,0.0
6,60000,Coimbra,JPP,149.0,0.07,0.0
7,60000,Coimbra,L,1926.0,0.94,0.0
8,60000,Coimbra,MAS,251.0,0.12,0.0
9,60000,Coimbra,MPT,417.0,0.2,0.0
10,60000,Coimbra,MRPP,1031.0,0.51,0.0
11,60000,Coimbra,NC,441.0,0.22,0.0
12,60000,Coimbra,PAN,5355.0,2.63,0.0
13,60000,Coimbra,PCP-PEV,11402.0,5.59,0.0
14,60000,Coimbra,PNR,623.0,0.31,0.0
15,60000,Coimbra,PPD/PSD,54279.0,26.61,2.0
16,60000,Coimbra,PPM,245.0,0.12,0.0
17,60000,Coimbra,PS,79590.0,39.02,4.0
18,60000,Coimbra,PTP,0.0,0.0,0.0
19,60000,Coimbra,PURP,402.0,0.2,0.0
20,60000,Coimbra,R.I.R.,1154.0,0.57,0.0
21,140000,Santarém,A,1698.0,0.82,0.0
22,140000,Santarém,ADN,605.0,0.29,0.0
23,140000,Santarém,B.E.,21141.0,10.22,1.0
24,140000,Santarém,CDS-PP,9793.0,4.73,0.0
25,140000,Santarém,CH,4210.0,2.03,0.0
26,140000,Santarém,IL,1605.0,0.78,0.0
27,140000,Santarém,JPP,0.0,0.0,0.0
28,140000,Santarém,L,1782.0,0.86,0.0
29,140000,Santarém,MAS,0.0,0.0,0.0
30,140000,Santarém,MPT,471.0,0.23,0.0
31,140000,Santarém,MRPP,1432.0,0.69,0.0
32,140000,Santarém,NC,814.0,0.39,0.0
33,140000,Santarém,PAN,5364.0,2.59,0.0
34,140000,Santarém,PCP-PEV,15662.0,7.57,0.0
35,140000,Santarém,PNR,834.0,0.4,0.0
36,140000,Santarém,PPD/PSD,52141.0,25.2,3.0
37,140000,Santarém,PPM,468.0,0.23,0.0
38,140000,Santarém,PS,76836.0,37.13,4.0
39,140000,Santarém,PTP,265.0,0.13,0.0
40,140000,Santarém,PURP,498.0,0.24,0.0
41,140000,Santarém,R.I.R.,1266.0,0.61,0.0
42,110000,Lisboa,A,14036.0,1.27,0.0
43,110000,Lisboa,ADN,1884.0,0.17,0.0
44,110000,Lisboa,B.E.,106944.0,9.71,4.0
45,110000,Lisboa,CDS-PP,48502.0,4.4,2.0
46,110000,Lisboa,CH,22053.0,2.0,0.0
47,110000,Lisboa,IL,27166.0,2.47,1.0
48,110000,Lisboa,JPP,0.0,0.0,0.0
49,110000,Lisboa,L,22807.0,2.07,1.0
50,110000,Lisboa,MAS,1236.0,0.11,0.0
51,110000,Lisboa,MPT,2783.0,0.25,0.0
52,110000,Lisboa,MRPP,8923.0,0.81,0.0
53,110000,Lisboa,NC,2713.0,0.25,0.0
54,110000,Lisboa,PAN,48536.0,4.41,2.0
55,110000,Lisboa,PCP-PEV,85789.0,7.79,3.0
56,110000,Lisboa,PNR,4819.0,0.44,0.0
57,110000,Lisboa,PPD/PSD,248937.0,22.6,10.0
58,110000,Lisboa,PPM,1958.0,0.18,0.0
59,110000,Lisboa,PS,404677.0,36.74,17.0
60,110000,Lisboa,PTP,1169.0,0.11,0.0
61,110000,Lisboa,PURP,2101.0,0.19,0.0
62,110000,Lisboa,R.I.R.,4530.0,0.41,0.0
63,160000,Viana do Castelo,A,679.0,0.56,0.0
64,160000,Viana do Castelo,ADN,281.0,0.23,0.0
65,160000,Viana do Castelo,B.E.,10320.0,8.47,0.0
66,160000,Viana do Castelo,CDS-PP,7576.0,6.21,0.0
67,160000,Viana do Castelo,CH,858.0,0.7,0.0
68,160000,Viana do Castelo,IL,692.0,0.57,0.0
69,160000,Viana do Castelo,JPP,587.0,0.48,0.0
70,160000,Viana do Castelo,L,688.0,0.56,0.0
71,160000,Viana do Castelo,MAS,0.0,0.0,0.0
72,160000,Viana do Castelo,MPT,209.0,0.17,0.0
73,160000,Viana do Castelo,MRPP,671.0,0.55,0.0
74,160000,Viana do Castelo,NC,259.0,0.21,0.0
75,160000,Viana do Castelo,PAN,2876.0,2.36,0.0
76,160000,Viana do Castelo,PCP-PEV,4839.0,3.97,0.0
77,160000,Viana do Castelo,PNR,292.0,0.24,0.0
78,160000,Viana do Castelo,PPD/PSD,41196.0,33.79,2.0
79,160000,Viana do Castelo,PPM,204.0,0.17,0.0
80,160000,Viana do Castelo,PS,42392.0,34.77,3.0
81,160000,Viana do Castelo,PTP,208.0,0.17,0.0
82,160000,Viana do Castelo,PURP,212.0,0.17,0.0
83,160000,Viana do Castelo,R.I.R.,1058.0,0.87,0.0
84,130000,Porto,A,4370.0,0.47,0.0
85,130000,Porto,ADN,1446.0,0.15,0.0
86,130000,Porto,B.E.,94553.0,10.12,4.0
87,130000,Porto,CDS-PP,31181.0,3.34,1.0
88,130000,Porto,CH,5708.0,0.61,0.0
89,130000,Porto,IL,14221.0,1.52,0.0
90,130000,Porto,JPP,1074.0,0.11,0.0
91,130000,Porto,L,8952.0,0.96,0.0
92,130000,Porto,MAS,522.0,0.06,0.0
93,130000,Porto,MPT,1721.0,0.18,0.0
94,130000,Porto,MRPP,5047.0,0.54,0.0
95,130000,Porto,NC,1656.0,0.18,0.0
96,130000,Porto,PAN,32328.0,3.46,1.0
97,130000,Porto,PCP-PEV,44859.0,4.8,1.0
98,130000,Porto,PNR,1948.0,0.21,0.0
99,130000,Porto,PPD/PSD,291183.0,31.16,12.0
100,130000,Porto,PPM,857.0,0.09,0.0
