,circulo_compensacao,desvio_proporcionalidade,votos_perdidos
0,0.0,18.406502377642042,504593.0
1,1.0,17.536937160250734,456676.0
2,2.0,16.667371942859432,306431.0
3,3.0,15.79780672546813,266206.0
4,4.0,14.928241508076828,266206.0
5,5.0,14.05867629068553,266206.0
6,6.0,13.189111073294216,170007.0
7,7.0,12.319545855902913,170007.0
8,8.0,12.319545855902913,78310.0
9,9.0,11.449980638511608,78310.0
10,10.0,10.580415421120305,78310.0
11,11.0,10.580415421120305,78310.0
12,12.0,9.710850203729002,78310.0
13,13.0,9.710850203729002,78310.0
14,14.0,8.841284986337698,78310.0
15,15.0,7.971719768946395,78310.0
16,16.0,7.971719768946395,78310.0
17,17.0,7.102154551555091,78310.0
18,18.0,6.2325893341637855,78310.0
19,19.0,5.438045058176452,78310.0
20,20.0,5.363024116772483,37022.0
21,21.0,5.363024116772483,37022.0
22,22.0,5.363024116772483,37022.0
23,23.0,5.363024116772483,37022.0
24,24.0,5.363024116772483,37022.0
25,25.0,4.493458899381181,37022.0
26,26.0,4.493458899381181,37022.0
27,27.0,4.493458899381181,37022.0
28,28.0,3.6238936819898733,37022.0
29,29.0,3.6238936819898733,37022.0
30,30.0,3.6238936819898733,37022.0
31,31.0,3.6238936819898733,37022.0
32,32.0,3.6238936819898733,33487.0
33,33.0,3.6238936819898733,33487.0
34,34.0,3.6238936819898733,33487.0
35,35.0,3.6238936819898733,33487.0
36,36.0,3.6238936819898733,33487.0
37,37.0,3.6238936819898733,33487.0
38,38.0,3.6238936819898733,33487.0
39,39.0,3.6238936819898733,33487.0
40,40.0,3.6238936819898733,33487.0
41,41.0,3.6238936819898733,33487.0
42,42.0,3.6238936819898733,33487.0
43,43.0,3.6238936819898733,33487.0
44,44.0,3.6238936819898733,33487.0
45,45.0,3.6238936819898733,33487.0
46,46.0,3.6238936819898733,33487.0
47,47.0,3.6238936819898733,33487.0
48,48.0,3.6238936819898733,33487.0
49,49.0,3.6238936819898733,33487.0
50,50.0,3.6238936819898733,33487.0
51,51.0,3.6238936819898733,33487.0
52,52.0,3.6238936819898733,33487.0
53,53.0,3.6238936819898733,33487.0
54,54.0,3.6238936819898733,33487.0
55,55.0,3.6238936819898733,33487.0
56,56.0,3.6238936819898733,33487.0
57,57.0,3.6238936819898733,33487.0
58,58.0,3.6238936819898733,33487.0
59,59.0,3.6238936819898733,33487.0
60,60.0,3.6238936819898733,33487.0
61,61.0,3.6238936819898733,33487.0
62,62.0,3.6238936819898733,33487.0
63,63.0,3.6238936819898733,33487.0
64,64.0,3.6238936819898733,33487.0
65,65.0,3.6238936819898733,33487.0
66,66.0,3.6238936819898733,33487.0
67,67.0,3.6238936819898733,33487.0
68,68.0,3.6238936819898733,33487.0
69,69.0,3.6238936819898733,33487.0
70,70.0,3.6238936819898733,33487.0
71,71.0,3.6238936819898733,33487.0
72,72.0,3.6238936819898733,33487.0
73,73.0,3.6238936819898733,33487.0
74,74.0,3.6238936819898733,33487.0
75,75.0,3.6238936819898733,33487.0
76,76.0,3.6238936819898733,33487.0
77,77.0,3.6238936819898733,33487.0
78,78.0,3.6238936819898733,33487.0
79,79.0,3.6238936819898733,33487.0
80,80.0,3.6238936819898733,33487.0
81,81.0,3.6238936819898733,33487.0
82,82.0,3.6238936819898733,33487.0
83,83.0,3.6238936819898733,33487.0
84,84.0,3.6238936819898733,33487.0
85,85.0,3.6238936819898733,33487.0
86,86.0,3.6238936819898733,33487.0
87,87.0,3.6238936819898733,33487.0
88,88.0,3.6238936819898733,33487.0
89,89.0,3.6238936819898733,33487.0
90,90.0,3.6238936819898733,33487.0
91,91.0,3.6238936819898733,33487.0
92,92.0,3.6238936819898733,33487.0
93,93.0,3.6238936819898733,33487.0
94,94.0,3.6238936819898733,33487.0
95,95.0,3.6238936819898733,33487.0
96,96.0,3.6238936819898733,33487.0
97,97.0,3.6238936819898733,33487.0
98,98.0,3.6238936819898733,33487.0
99,99.0,3.6238936819898733,33487.0
100,100.0,3.6238936819898733,33487.0
101,101.0,3.6238936819898733,33487.0
102,102.0,3.6238936819898733,33487.0
103,103.0,3.6238936819898733,33487.0
104,104.0,3.6238936819898733,33487.0
105,105.0,3.6238936819898733,33487.0
106,106.0,3.6238936819898733,33487.0
107,107.0,3.6238936819898733,33487.0
108,108.0,3.6238936819898733,33487.0
109,109.0,3.6238936819898733,33487.0
110,110.0,3.6238936819898733,33487.0
111,111.0,3.6238936819898733,33487.0
112,112.0,3.6238936819898733,33487.0
113,113.0,3.6238936819898733,33487.0
114,114.0,3.6238936819898733,33487.0
115,115.0,3.6238936819898733,33487.0
116,116.0,3.6238936819898733,33487.0
117,117.0,3.6238936819898733,33487.0
118,118.0,3.6238936819898733,33487.0
119,119.0,3.6238936819898733,33487.0
120,120.0,3.6238936819898733,33487.0
121,121.0,3.6238936819898733,33487.0
122,122.0,3.6238936819898733,33487.0
123,123.0,3.6238936819898733,33487.0
124,124.0,3.6238936819898733,33487.0
