código,distrito,partido,votos,% votos,mandatos
10000,Aveiro,ADN,6974.0,1.61,0.0
10000,Aveiro,B.E.,7015.0,0.95,0.0
10000,Aveiro,CH,85760.0,0.0,4.0
10000,Aveiro,IL,23444.0,0.0,1.0
10000,Aveiro,JPP,0.0,0.0,0.0
10000,Aveiro,L,12805.0,0.0,0.0
10000,Aveiro,MPT,0.0,0.0,0.0
10000,Aveiro,MRPP,1005.0,0.0,0.0
10000,Aveiro,NC,299.0,0.0,0.0
10000,Aveiro,ND,472.0,0.0,0.0
10000,Aveiro,PAN,5131.0,0.0,0.0
10000,Aveiro,PCP-PEV,4923.0,0.0,0.0
10000,Aveiro,PLS,0.0,0.0,0.0
10000,Aveiro,PNR,528.0,0.0,0.0
10000,Aveiro,PPD/PSD,163617.0,0.0,7.0
10000,Aveiro,PPM,304.0,0.0,0.0
10000,Aveiro,PS,90010.0,0.0,4.0
10000,Aveiro,PTP,0.0,0.0,0.0
10000,Aveiro,R.I.R.,933.0,0.0,0.0
10000,Aveiro,VP,592.0,0.0,0.0
10000,Aveiro,brancos,6662.0,0.0,0.0
10000,Aveiro,nulos,3944.0,0.0,0.0
20000,Beja,ADN,713.0,1.37,0.0
20000,Beja,B.E.,1365.0,0.93,0.0
20000,Beja,CH,20447.0,0.0,1.0
20000,Beja,IL,1439.0,0.0,0.0
20000,Beja,JPP,0.0,0.0,0.0
20000,Beja,L,1547.0,0.0,0.0
20000,Beja,MPT,0.0,0.0,0.0
20000,Beja,MRPP,455.0,0.0,0.0
20000,Beja,NC,0.0,0.0,0.0
20000,Beja,ND,97.0,0.0,0.0
20000,Beja,PAN,636.0,0.0,0.0
20000,Beja,PCP-PEV,10000.0,0.0,0.0
20000,Beja,PLS,0.0,0.0,0.0
20000,Beja,PNR,87.0,0.0,0.0
20000,Beja,PPD/PSD,15407.0,0.0,1.0
20000,Beja,PPM,84.0,0.0,0.0
20000,Beja,PS,19536.0,0.0,1.0
20000,Beja,PTP,0.0,0.0,0.0
20000,Beja,R.I.R.,135.0,0.0,0.0
20000,Beja,VP,93.0,0.0,0.0
20000,Beja,brancos,1012.0,0.0,0.0
20000,Beja,nulos,689.0,0.0,0.0
30000,Braga,ADN,5329.0,1.65,0.0
30000,Braga,B.E.,10029.0,1.09,0.0
30000,Braga,CH,119917.0,0.0,5.0
30000,Braga,IL,36687.0,0.0,1.0
30000,Braga,JPP,307.0,0.0,0.0
30000,Braga,L,16615.0,0.0,0.0
30000,Braga,MPT,0.0,0.0,0.0
30000,Braga,MRPP,0.0,0.0,0.0
30000,Braga,NC,0.0,0.0,0.0
