código,distrito,partido,votos,% votos,mandatos
140000,SANTAREM,PS,117183.0,0.0,6.0
140000,SANTAREM,brancos,4670.0,0.0,0.0
140000,SANTAREM,nulos,3352.0,0.0,0.0
150000,SETUBAL,B.E.,43851.0,1.66310453966808,2.0
150000,SETUBAL,CDS-PP,21614.0,0.9983298879973839,1.0
150000,SETUBAL,MRPP,5343.0,0.0,0.0
150000,SETUBAL,P.H.,1122.0,0.0,0.0
150000,SETUBAL,PCP-PEV,85379.0,0.0,3.0
150000,SETUBAL,PDA,0.0,0.0,0.0
150000,SETUBAL,PND,2099.0,0.0,0.0
150000,SETUBAL,PNR,902.0,0.0,0.0
150000,SETUBAL,POUS,568.0,0.0,0.0
150000,SETUBAL,PPD/PSD,68708.0,0.0,3.0
150000,SETUBAL,PS,187135.0,0.0,8.0
150000,SETUBAL,brancos,7120.0,0.0,0.0
150000,SETUBAL,nulos,4274.0,0.0,0.0
160000,VIANA DO CASTELO,B.E.,6412.0,1.5387103806690718,0.0
160000,VIANA DO CASTELO,CDS-PP,16204.0,1.0098665935286961,1.0
160000,VIANA DO CASTELO,MRPP,1005.0,0.0,0.0
160000,VIANA DO CASTELO,P.H.,578.0,0.0,0.0
160000,VIANA DO CASTELO,PCP-PEV,5634.0,0.0,0.0
160000,VIANA DO CASTELO,PDA,0.0,0.0,0.0
160000,VIANA DO CASTELO,PND,1166.0,0.0,0.0
160000,VIANA DO CASTELO,PNR,253.0,0.0,0.0
160000,VIANA DO CASTELO,POUS,0.0,0.0,0.0
160000,VIANA DO CASTELO,PPD/PSD,47643.0,0.0,2.0
160000,VIANA DO CASTELO,PS,59678.0,0.0,3.0
160000,VIANA DO CASTELO,brancos,2188.0,0.0,0.0
160000,VIANA DO CASTELO,nulos,1436.0,0.0,0.0
170000,VILA REAL,B.E.,3007.0,1.3445764782408656,0.0
170000,VILA REAL,CDS-PP,8520.0,1.279529120591455,0.0
170000,VILA REAL,MRPP,549.0,0.0,0.0
170000,VILA REAL,P.H.,508.0,0.0,0.0
170000,VILA REAL,PCP-PEV,3113.0,0.0,0.0
170000,VILA REAL,PDA,157.0,0.0,0.0
170000,VILA REAL,PND,636.0,0.0,0.0
170000,VILA REAL,PNR,237.0,0.0,0.0
170000,VILA REAL,POUS,0.0,0.0,0.0
170000,VILA REAL,PPD/PSD,50767.0,0.0,2.0
170000,VILA REAL,PS,55260.0,0.0,3.0
170000,VILA REAL,brancos,1695.0,0.0,0.0
170000,VILA REAL,nulos,1613.0,0.0,0.0
180000,VISEU,B.E.,7131.0,1.9705515394787876,0.0
180000,VISEU,CDS-PP,18499.0,1.3509282666903426,1.0
180000,VISEU,MRPP,1031.0,0.0,0.0
180000,VISEU,P.H.,995.0,0.0,0.0
180000,VISEU,PCP-PEV,4793.0,0.0,0.0
180000,VISEU,PDA,0.0,0.0,0.0
180000,VISEU,PND,1541.0,0.0,0.0
180000,VISEU,PNR,434.0,0.0,0.0
180000,VISEU,POUS,0.0,0.0,0.0
180000,VISEU,PPD/PSD,86010.0,0.0,4.0
180000,VISEU,PS,86459.0,0.0,4.0
180000,VISEU,brancos,4217.0,0.0,0.0
180000,VISEU,nulos,2891.0,0.0,0.0
190000,ACORES,B.E.,2661.0,1.4038652726339136,0.0
190000,ACORES,CDS-PP,3642.0,0.7494564801765483,0.0
190000,ACORES,MRPP,427.0,0.0,0.0
190000,ACORES,P.H.,0.0,0.0,0.0
190000,ACORES,PCP-PEV,1556.0,0.0,0.0
190000,ACORES,PDA,321.0,0.0,0.0
190000,ACORES,PND,680.0,0.0,0.0
190000,ACORES,PNR,145.0,0.0,0.0
190000,ACORES,POUS,0.0,0.0,0.0
190000,ACORES,PPD/PSD,31494.0,0.0,2.0
190000,ACORES,PS,48636.0,0.0,3.0
190000,ACORES,brancos,1285.0,0.0,0.0
190000,ACORES,nulos,686.0,0.0,0.0
220000,MADEIRA,B.E.,5263.0,1.1245008556759841,0.0
220000,MADEIRA,CDS-PP,9135.0,1.6657159155733028,0.0
220000,MADEIRA,MRPP,1630.0,0.0,0.0
220000,MADEIRA,P.H.,901.0,0.0,0.0
220000,MADEIRA,PCP-PEV,5078.0,0.0,0.0
220000,MADEIRA,PDA,0.0,0.0,0.0
220000,MADEIRA,PND,1876.0,0.0,0.0
220000,MADEIRA,PNR,0.0,0.0,0.0
220000,MADEIRA,POUS,0.0,0.0,0.0
220000,MADEIRA,PPD/PSD,63374.0,0.0,3.0
220000,MADEIRA,PS,49070.0,0.0,3.0
220000,MADEIRA,brancos,1577.0,0.0,0.0
220000,MADEIRA,nulos,2336.0,0.0,0.0
800000,Europa,B.E.,531.0,0.430942526773904,0.0
800000,Europa,CDS-PP,786.0,8.39697913555489,0.0
800000,Europa,MRPP,145.0,0.0,0.0
800000,Europa,P.H.,0.0,0.0,0.0
800000,Europa,PCP-PEV,962.0,0.0,0.0
800000,Europa,PDA,0.0,0.0,0.0
800000,Europa,PND,121.0,0.0,0.0
800000,Europa,PNR,59.0,0.0,0.0
800000,Europa,POUS,0.0,0.0,0.0
800000,Europa,PPD/PSD,6268.0,0.0,1.0
800000,Europa,PS,12496.0,0.0,1.0
800000,Europa,brancos,101.0,0.0,0.0
800000,Europa,nulos,1968.0,0.0,0.0
900000,Fora da Europa,B.E.,92.0,0.25608194622279096,0.0
900000,Fora da Europa,CDS-PP,467.0,8.09670859380884,0.0
900000,Fora da Europa,MRPP,32.0,0.0,0.0
900000,Fora da Europa,P.H.,0.0,0.0,0.0
900000,Fora da Europa,PCP-PEV,137.0,0.0,0.0
900000,Fora da Europa,PDA,36.0,0.0,0.0
900000,Fora da Europa,PND,96.0,0.0,0.0
900000,Fora da Europa,PNR,23.0,0.0,0.0
900000,Fora da Europa,POUS,0.0,0.0,0.0
900000,Fora da Europa,PPD/PSD,7750.0,0.0,2.0
900000,Fora da Europa,PS,3535.0,0.0,0.0
900000,Fora da Europa,brancos,34.0,0.0,0.0
900000,Fora da Europa,nulos,1075.0,0.0,0.0
