código,distrito,partido,votos,% votos,mandatos
110000,Lisboa,CDS-PP,48502.0,4.4,2.0
110000,Lisboa,CH,22053.0,2.0,1.0
110000,Lisboa,IL,27166.0,2.47,1.0
110000,Lisboa,JPP,0.0,0.0,0.0
110000,Lisboa,L,22807.0,2.07,1.0
110000,Lisboa,MAS,1236.0,0.11,0.0
110000,Lisboa,MPT,2783.0,0.25,0.0
110000,Lisboa,MRPP,8923.0,0.81,0.0
110000,Lisboa,NC,2713.0,0.25,0.0
110000,Lisboa,PAN,48536.0,4.41,2.0
110000,Lisboa,PCP-PEV,85789.0,7.79,4.0
110000,Lisboa,PDR,1884.0,0.17,0.0
110000,Lisboa,PNR,4819.0,0.44,0.0
110000,Lisboa,PPD/PSD,248937.0,22.6,12.0
110000,Lisboa,PPM,1958.0,0.18,0.0
110000,Lisboa,PS,404677.0,36.74,20.0
110000,Lisboa,PTP,1169.0,0.11,0.0
110000,Lisboa,PURP,2101.0,0.19,0.0
110000,Lisboa,R.I.R.,4530.0,0.41,0.0
110000,Lisboa,brancos,23702.0,2.15,0.0
110000,Lisboa,nulos,16081.0,1.46,0.0
120000,Portalegre,A,269.0,0.52,0.0
120000,Portalegre,B.E.,4166.0,8.07,0.0
120000,Portalegre,CDS-PP,1961.0,3.8,0.0
120000,Portalegre,CH,1407.0,2.73,0.0
120000,Portalegre,IL,255.0,0.49,0.0
120000,Portalegre,JPP,0.0,0.0,0.0
120000,Portalegre,L,291.0,0.56,0.0
120000,Portalegre,MAS,0.0,0.0,0.0
120000,Portalegre,MPT,93.0,0.18,0.0
120000,Portalegre,MRPP,628.0,1.22,0.0
120000,Portalegre,NC,0.0,0.0,0.0
120000,Portalegre,PAN,856.0,1.66,0.0
120000,Portalegre,PCP-PEV,5480.0,10.62,0.0
120000,Portalegre,PDR,68.0,0.13,0.0
120000,Portalegre,PNR,156.0,0.3,0.0
120000,Portalegre,PPD/PSD,10375.0,20.11,0.0
120000,Portalegre,PPM,0.0,0.0,0.0
120000,Portalegre,PS,23013.0,44.6,2.0
120000,Portalegre,PTP,61.0,0.12,0.0
120000,Portalegre,PURP,114.0,0.22,0.0
120000,Portalegre,R.I.R.,208.0,0.4,0.0
120000,Portalegre,brancos,1200.0,2.33,0.0
120000,Portalegre,nulos,999.0,1.94,0.0
130000,Porto,A,4370.0,0.47,0.0
130000,Porto,B.E.,94553.0,10.12,4.0
130000,Porto,CDS-PP,31181.0,3.34,1.0
130000,Porto,CH,5708.0,0.61,0.0
130000,Porto,IL,14221.0,1.52,0.0
130000,Porto,JPP,1074.0,0.11,0.0
130000,Porto,L,8952.0,0.96,0.0
130000,Porto,MAS,522.0,0.06,0.0
130000,Porto,MPT,1721.0,0.18,0.0
130000,Porto,MRPP,5047.0,0.54,0.0
130000,Porto,NC,1656.0,0.18,0.0
130000,Porto,PAN,32328.0,3.46,1.0
130000,Porto,PCP-PEV,44859.0,4.8,2.0
130000,Porto,PDR,1446.0,0.15,0.0
130000,Porto,PNR,1948.0,0.21,0.0
130000,Porto,PPD/PSD,291183.0,31.16,15.0
130000,Porto,PPM,857.0,0.09,0.0
130000,Porto,PS,342496.0,36.65,17.0
130000,Porto,PTP,1395.0,0.15,0.0
130000,Porto,PURP,1899.0,0.2,0.0
130000,Porto,R.I.R.,10545.0,1.13,0.0
130000,Porto,brancos,21233.0,2.27,0.0
130000,Porto,nulos,15185.0,1.63,0.0
140000,Santarém,A,1698.0,0.82,0.0
140000,Santarém,B.E.,21141.0,10.22,1.0
140000,Santarém,CDS-PP,9793.0,4.73,0.0
140000,Santarém,CH,4210.0,2.03,0.0
140000,Santarém,IL,1605.0,0.78,0.0
140000,Santarém,JPP,0.0,0.0,0.0
140000,Santarém,L,1782.0,0.86,0.0
140000,Santarém,MAS,0.0,0.0,0.0
140000,Santarém,MPT,471.0,0.23,0.0
140000,Santarém,MRPP,1432.0,0.69,0.0
140000,Santarém,NC,814.0,0.39,0.0
140000,Santarém,PAN,5364.0,2.59,0.0
140000,Santarém,PCP-PEV,15662.0,7.57,1.0
140000,Santarém,PDR,605.0,0.29,0.0
140000,Santarém,PNR,834.0,0.4,0.0
140000,Santarém,PPD/PSD,52141.0,25.2,3.0
140000,Santarém,PPM,468.0,0.23,0.0
140000,Santarém,PS,76836.0,37.13,4.0
140000,Santarém,PTP,265.0,0.13,0.0
140000,Santarém,PURP,498.0,0.24,0.0
140000,Santarém,R.I.R.,1266.0,0.61,0.0
140000,Santarém,brancos,6022.0,2.91,0.0
140000,Santarém,nulos,4011.0,1.94,0.0
150000,Setúbal,A,2889.0,0.73,0.0
150000,Setúbal,B.E.,47863.0,12.11,2.0
150000,Setúbal,CDS-PP,11703.0,2.96,0.0
150000,Setúbal,CH,7643.0,1.93,0.0
150000,Setúbal,IL,4133.0,1.05,0.0
150000,Setúbal,JPP,0.0,0.0,0.0
150000,Setúbal,L,4874.0,1.23,0.0
150000,Setúbal,MAS,326.0,0.08,0.0
150000,Setúbal,MPT,1106.0,0.28,0.0
150000,Setúbal,MRPP,3538.0,0.9,0.0
150000,Setúbal,NC,1025.0,0.26,0.0
150000,Setúbal,PAN,17529.0,4.44,1.0
150000,Setúbal,PCP-PEV,62236.0,15.75,3.0
150000,Setúbal,PDR,692.0,0.18,0.0
150000,Setúbal,PNR,1771.0,0.45,0.0
150000,Setúbal,PPD/PSD,56860.0,14.39,3.0
150000,Setúbal,PPM,739.0,0.19,0.0
150000,Setúbal,PS,152433.0,38.58,9.0
150000,Setúbal,PTP,431.0,0.11,0.0
150000,Setúbal,PURP,1033.0,0.26,0.0
150000,Setúbal,R.I.R.,2107.0,0.53,0.0
150000,Setúbal,brancos,8191.0,2.07,0.0
150000,Setúbal,nulos,6038.0,1.53,0.0
160000,Viana do Castelo,A,679.0,0.56,0.0
160000,Viana do Castelo,B.E.,10320.0,8.47,0.0
160000,Viana do Castelo,CDS-PP,7576.0,6.21,0.0
160000,Viana do Castelo,CH,858.0,0.7,0.0
160000,Viana do Castelo,IL,692.0,0.57,0.0
160000,Viana do Castelo,JPP,587.0,0.48,0.0
160000,Viana do Castelo,L,688.0,0.56,0.0
160000,Viana do Castelo,MAS,0.0,0.0,0.0
160000,Viana do Castelo,MPT,209.0,0.17,0.0
160000,Viana do Castelo,MRPP,671.0,0.55,0.0
160000,Viana do Castelo,NC,259.0,0.21,0.0
160000,Viana do Castelo,PAN,2876.0,2.36,0.0
160000,Viana do Castelo,PCP-PEV,4839.0,3.97,0.0
160000,Viana do Castelo,PDR,281.0,0.23,0.0
160000,Viana do Castelo,PNR,292.0,0.24,0.0
160000,Viana do Castelo,PPD/PSD,41196.0,33.79,3.0
160000,Viana do Castelo,PPM,204.0,0.17,0.0
160000,Viana do Castelo,PS,42392.0,34.77,3.0
160000,Viana do Castelo,PTP,208.0,0.17,0.0
160000,Viana do Castelo,PURP,212.0,0.17,0.0
160000,Viana do Castelo,R.I.R.,1058.0,0.87,0.0
160000,Viana do Castelo,brancos,3617.0,2.97,0.0
160000,Viana do Castelo,nulos,2199.0,1.8,0.0
170000,Vila Real,A,700.0,0.7,0.0
170000,Vila Real,B.E.,6078.0,6.06,0.0
170000,Vila Real,CDS-PP,4510.0,4.5,0.0
170000,Vila Real,CH,791.0,0.79,0.0
170000,Vila Real,IL,425.0,0.42,0.0
170000,Vila Real,JPP,0.0,0.0,0.0
170000,Vila Real,L,549.0,0.55,0.0
170000,Vila Real,MAS,0.0,0.0,0.0
170000,Vila Real,MPT,0.0,0.0,0.0
170000,Vila Real,MRPP,579.0,0.58,0.0
170000,Vila Real,NC,171.0,0.17,0.0
170000,Vila Real,PAN,1651.0,1.65,0.0
170000,Vila Real,PCP-PEV,2519.0,2.51,0.0
170000,Vila Real,PDR,185.0,0.18,0.0
170000,Vila Real,PNR,162.0,0.16,0.0
170000,Vila Real,PPD/PSD,39143.0,39.04,3.0
170000,Vila Real,PPM,188.0,0.19,0.0
170000,Vila Real,PS,37306.0,37.21,2.0
170000,Vila Real,PTP,0.0,0.0,0.0
170000,Vila Real,PURP,0.0,0.0,0.0
170000,Vila Real,R.I.R.,648.0,0.65,0.0
170000,Vila Real,brancos,2258.0,2.25,0.0
170000,Vila Real,nulos,2397.0,2.39,0.0
180000,Viseu,A,1215.0,0.68,0.0
180000,Viseu,B.E.,13956.0,7.86,0.0
180000,Viseu,CDS-PP,10462.0,5.89,0.0
180000,Viseu,CH,1721.0,0.97,0.0
180000,Viseu,IL,974.0,0.55,0.0
180000,Viseu,JPP,118.0,0.07,0.0
180000,Viseu,L,875.0,0.49,0.0
180000,Viseu,MAS,0.0,0.0,0.0
180000,Viseu,MPT,256.0,0.14,0.0
180000,Viseu,MRPP,900.0,0.51,0.0
180000,Viseu,NC,332.0,0.19,0.0
180000,Viseu,PAN,3778.0,2.13,0.0
180000,Viseu,PCP-PEV,4082.0,2.3,0.0
180000,Viseu,PDR,457.0,0.26,0.0
180000,Viseu,PNR,326.0,0.18,0.0
180000,Viseu,PPD/PSD,64373.0,36.24,4.0
180000,Viseu,PPM,356.0,0.2,0.0
180000,Viseu,PS,62833.0,35.37,4.0
180000,Viseu,PTP,239.0,0.13,0.0
180000,Viseu,PURP,363.0,0.2,0.0
180000,Viseu,R.I.R.,1336.0,0.75,0.0
180000,Viseu,brancos,4995.0,2.81,0.0
180000,Viseu,nulos,3700.0,2.08,0.0
300000,Madeira,A,630.0,0.49,0.0
300000,Madeira,B.E.,6806.0,5.24,0.0
300000,Madeira,CDS-PP,7852.0,6.05,0.0
300000,Madeira,CH,911.0,0.7,0.0
300000,Madeira,IL,922.0,0.71,0.0
300000,Madeira,JPP,7125.0,5.49,0.0
300000,Madeira,L,480.0,0.37,0.0
300000,Madeira,MAS,0.0,0.0,0.0
300000,Madeira,MPT,465.0,0.36,0.0
300000,Madeira,MRPP,790.0,0.61,0.0
300000,Madeira,NC,188.0,0.14,0.0
300000,Madeira,PAN,2361.0,1.82,0.0
300000,Madeira,PCP-PEV,2702.0,2.08,0.0
300000,Madeira,PDR,443.0,0.34,0.0
300000,Madeira,PNR,202.0,0.16,0.0
300000,Madeira,PPD/PSD,48231.0,37.15,3.0
300000,Madeira,PPM,180.0,0.14,0.0
300000,Madeira,PS,43373.0,33.41,3.0
300000,Madeira,PTP,1185.0,0.91,0.0
300000,Madeira,PURP,801.0,0.62,0.0
300000,Madeira,R.I.R.,1185.0,0.91,0.0
300000,Madeira,brancos,697.0,0.54,0.0
300000,Madeira,nulos,2292.0,1.77,0.0
400000,Açores,A,732.0,0.88,0.0
400000,Açores,B.E.,6661.0,7.97,0.0
400000,Açores,CDS-PP,4014.0,4.8,0.0
400000,Açores,CH,709.0,0.85,0.0
400000,Açores,IL,568.0,0.68,0.0
400000,Açores,JPP,0.0,0.0,0.0
400000,Açores,L,714.0,0.85,0.0
400000,Açores,MAS,112.0,0.13,0.0
400000,Açores,MPT,326.0,0.39,0.0
400000,Açores,MRPP,528.0,0.63,0.0
400000,Açores,NC,0.0,0.0,0.0
400000,Açores,PAN,2215.0,2.65,0.0
400000,Açores,PCP-PEV,2045.0,2.45,0.0
400000,Açores,PDR,100.0,0.12,0.0
400000,Açores,PNR,268.0,0.32,0.0
400000,Açores,PPD/PSD,25249.0,30.21,2.0
400000,Açores,PPM,418.0,0.5,0.0
400000,Açores,PS,33472.0,40.06,3.0
400000,Açores,PTP,145.0,0.17,0.0
400000,Açores,PURP,0.0,0.0,0.0
400000,Açores,R.I.R.,0.0,0.0,0.0
400000,Açores,brancos,3926.0,4.7,0.0
400000,Açores,nulos,1363.0,1.63,0.0
800000,Europa,A,558.0,0.52,0.0
800000,Europa,B.E.,6106.0,5.66,0.0
800000,Europa,CDS-PP,3179.0,2.95,0.0
800000,Europa,CH,913.0,0.85,0.0
800000,Europa,IL,874.0,0.81,0.0
800000,Europa,JPP,409.0,0.38,0.0
800000,Europa,L,1166.0,1.08,0.0
800000,Europa,MAS,173.0,0.16,0.0
800000,Europa,MPT,1012.0,0.94,0.0
800000,Europa,MRPP,1267.0,1.17,0.0
800000,Europa,NC,688.0,0.64,0.0
800000,Europa,PAN,5296.0,4.91,0.0
800000,Europa,PCP-PEV,2712.0,2.51,0.0
800000,Europa,PDR,797.0,0.74,0.0
800000,Europa,PNR,810.0,0.75,0.0
800000,Europa,PPD/PSD,20254.0,18.77,1.0
800000,Europa,PPM,254.0,0.24,0.0
800000,Europa,PS,31362.0,29.06,1.0
800000,Europa,PTP,493.0,0.46,0.0
800000,Europa,PURP,672.0,0.62,0.0
800000,Europa,R.I.R.,553.0,0.51,0.0
800000,Europa,brancos,1665.0,1.54,0.0
800000,Europa,nulos,26706.0,24.75,0.0
900000,Fora da Europa,A,611.0,1.21,0.0
900000,Fora da Europa,B.E.,1404.0,2.79,0.0
900000,Fora da Europa,CDS-PP,2141.0,4.25,0.0
900000,Fora da Europa,CH,465.0,0.92,0.0
900000,Fora da Europa,IL,1262.0,2.51,0.0
900000,Fora da Europa,JPP,196.0,0.39,0.0
900000,Fora da Europa,L,346.0,0.69,0.0
900000,Fora da Europa,MAS,0.0,0.0,0.0
900000,Fora da Europa,MPT,319.0,0.63,0.0
900000,Fora da Europa,MRPP,273.0,0.54,0.0
900000,Fora da Europa,NC,452.0,0.9,0.0
900000,Fora da Europa,PAN,2357.0,4.68,0.0
900000,Fora da Europa,PCP-PEV,520.0,1.03,0.0
900000,Fora da Europa,PDR,1744.0,3.46,0.0
900000,Fora da Europa,PNR,1046.0,2.08,0.0
900000,Fora da Europa,PPD/PSD,16806.0,33.39,1.0
900000,Fora da Europa,PPM,302.0,0.6,0.0
900000,Fora da Europa,PS,10163.0,20.19,1.0
900000,Fora da Europa,PTP,307.0,0.61,0.0
900000,Fora da Europa,PURP,396.0,0.79,0.0
900000,Fora da Europa,R.I.R.,169.0,0.34,0.0
900000,Fora da Europa,brancos,429.0,0.85,0.0
900000,Fora da Europa,nulos,8625.0,17.14,0.0
