,código,distrito,partido,votos,% votos,mandatos
117,60000,Coimbra,PCP-PEV,6816.0,2.82,0.0
118,60000,Coimbra,PNR,187.0,0.08,0.0
119,60000,Coimbra,PPM,0.0,0.0,0.0
120,60000,Coimbra,PS,79086.0,32.67,4.0
121,60000,Coimbra,PTP,0.0,0.0,0.0
122,60000,Coimbra,R.I.R.,730.0,0.3,0.0
123,60000,Coimbra,VP,427.0,0.18,0.0
124,60000,Coimbra,brancos,4795.0,1.98,0.0
125,60000,Coimbra,nulos,2636.0,1.09,0.0
126,70000,Évora,AD,20049.0,22.43,1.0
127,70000,Évora,ADN,838.0,0.94,0.0
128,70000,Évora,B.E.,3816.0,4.27,0.0
129,70000,Évora,CH,17846.0,19.96,1.0
130,70000,Évora,IL,2227.0,2.49,0.0
131,70000,Évora,JPP,0.0,0.0,0.0
132,70000,Évora,L,1773.0,1.98,0.0
133,70000,Évora,MPT.A,41.0,0.05,0.0
134,70000,Évora,MRPP,0.0,0.0,0.0
135,70000,Évora,NC,0.0,0.0,0.0
136,70000,Évora,ND,160.0,0.18,0.0
137,70000,Évora,PAN,991.0,1.11,0.0
138,70000,Évora,PCP-PEV,9771.0,10.93,0.0
139,70000,Évora,PNR,81.0,0.09,0.0
140,70000,Évora,PPM,0.0,0.0,0.0
141,70000,Évora,PS,29309.0,32.79,1.0
142,70000,Évora,PTP,0.0,0.0,0.0
143,70000,Évora,R.I.R.,273.0,0.31,0.0
144,70000,Évora,VP,151.0,0.17,0.0
145,70000,Évora,brancos,1251.0,1.4,0.0
146,70000,Évora,nulos,810.0,0.91,0.0
147,80000,Faro,AD,52885.0,22.39,3.0
148,80000,Faro,ADN,4926.0,2.09,0.0
149,80000,Faro,B.E.,13579.0,5.75,0.0
150,80000,Faro,CH,64228.0,27.19,3.0
151,80000,Faro,IL,10761.0,4.56,0.0
152,80000,Faro,JPP,611.0,0.26,0.0
153,80000,Faro,L,6501.0,2.75,0.0
154,80000,Faro,MPT.A,0.0,0.0,0.0
155,80000,Faro,MRPP,0.0,0.0,0.0
156,80000,Faro,NC,0.0,0.0,0.0
157,80000,Faro,ND,782.0,0.33,0.0
158,80000,Faro,PAN,6098.0,2.58,0.0
159,80000,Faro,PCP-PEV,7518.0,3.18,0.0
160,80000,Faro,PNR,330.0,0.14,0.0
161,80000,Faro,PPM,0.0,0.0,0.0
162,80000,Faro,PS,60123.0,25.46,3.0
163,80000,Faro,PTP,0.0,0.0,0.0
164,80000,Faro,R.I.R.,1074.0,0.45,0.0
165,80000,Faro,VP,591.0,0.25,0.0
166,80000,Faro,brancos,3407.0,1.44,0.0
167,80000,Faro,nulos,2779.0,1.18,0.0
168,90000,Guarda,AD,29033.0,34.12,1.0
169,90000,Guarda,ADN,2181.0,2.56,0.0
170,90000,Guarda,B.E.,2301.0,2.7,0.0
171,90000,Guarda,CH,15821.0,18.59,1.0
172,90000,Guarda,IL,1913.0,2.25,0.0
173,90000,Guarda,JPP,0.0,0.0,0.0
