,código,distrito,partido,votos,% votos,mandatos
349,10305,Avelãs de Cima,brancos,28.0,2.43,
350,10307,Moita,brancos,32.0,2.37,
351,10309,Sangalhos,brancos,53.0,2.41,
352,10310,São Lourenço do Bairro,brancos,41.0,3.01,
353,10312,Vila Nova de Monsarros,brancos,20.0,2.29,
354,10313,Vilarinho do Bairro,brancos,23.0,1.49,
355,10316,Amoreira da Gândara Paredes do Bairro e Ancas,brancos,26.0,1.66,
356,10317,Arcos e Mogofores,brancos,79.0,2.22,
357,10318,Tamengos Aguim e Óis do Bairro,brancos,51.0,2.73,
358,10402,Alvarenga,brancos,7.0,1.17,
359,10407,Chave,brancos,15.0,1.77,
360,10409,Escariz,brancos,23.0,1.74,
361,10411,Fermedo,brancos,8.0,1.03,
362,10413,Mansores,brancos,13.0,1.81,
363,10414,Moldes,brancos,23.0,3.17,
364,10415,Rossas,brancos,23.0,2.37,
365,10416,Santa Eulália,brancos,25.0,1.76,
366,10417,São Miguel do Mato,brancos,4.0,1.03,
367,10418,Tropeço,brancos,9.0,1.26,
368,10419,Urrô,brancos,7.0,1.11,
369,10420,Várzea,brancos,7.0,2.01,
370,10421,Arouca e Burgo,brancos,67.0,2.16,
371,10422,Cabreiros e Albergaria da Serra,brancos,2.0,2.04,
372,10423,Canelas e Espiunca,brancos,11.0,1.68,
373,10424,Covelo de Paivó e Janarde,brancos,2.0,1.85,
374,10501,Aradas,brancos,103.0,1.84,
375,10502,Cacia,brancos,97.0,2.34,
376,10505,Esgueira,brancos,166.0,2.13,
377,10508,Oliveirinha,brancos,48.0,1.78,
378,10510,São Bernardo,brancos,55.0,1.66,
379,10511,São Jacinto,brancos,9.0,1.96,
380,10513,Santa Joana,brancos,90.0,1.86,
381,10515,Eixo e Eirol,brancos,65.0,1.87,
382,10516,Requeixo Nossa Senhora de Fátima e Nariz,brancos,34.0,1.3,
383,10517,Glória e Vera Cruz,brancos,197.0,1.6,
384,10602,Fornos,brancos,12.0,1.62,
385,10606,Real,brancos,12.0,1.74,
386,10607,Santa Maria de Sardoura,brancos,24.0,1.75,
387,10608,São Martinho de Sardoura,brancos,10.0,0.83,
388,10610,Raiva Pedorido e Paraíso,brancos,40.0,1.59,
389,10611,Sobrado e Bairros,brancos,33.0,1.11,
390,10702,Espinho,brancos,101.0,1.41,
391,10704,Paramos,brancos,23.0,1.22,
392,10705,Silvalde,brancos,51.0,1.3,
393,10706,Anta e Guetim,brancos,101.0,1.36,
394,10801,Avanca,brancos,57.0,1.69,
395,10805,Pardilhó,brancos,37.0,1.95,
396,10806,Salreu,brancos,35.0,1.68,
397,10808,Beduído e Veiros,brancos,104.0,1.88,
398,10809,Canelas e Fermelã,brancos,31.0,1.84,
399,10901,Argoncilhe,brancos,57.0,1.09,
400,10902,Arrifana,brancos,53.0,1.43,
401,10904,Escapães,brancos,27.0,1.26,
402,10907,Fiães,brancos,66.0,1.46,
403,10908,Fornos,brancos,27.0,1.26,
404,10913,Lourosa,brancos,65.0,1.24,
405,10914,Milheirós de Poiares,brancos,33.0,1.44,
406,10916,Mozelos,brancos,55.0,1.15,
407,10917,Nogueira da Regedoura,brancos,65.0,1.74,
408,10918,São Paio de Oleiros,brancos,40.0,1.58,
409,10919,Paços de Brandão,brancos,51.0,1.58,
410,10921,Rio Meão,brancos,45.0,1.42,
411,10922,Romariz,brancos,32.0,1.77,
412,10924,Sanguedo,brancos,38.0,1.77,
413,10925,Santa Maria de Lamas,brancos,45.0,1.4,
414,10926,São João de Ver,brancos,110.0,1.64,
415,10932,Caldas de São Jorge e Pigeiros,brancos,39.0,1.63,
416,10933,Canedo Vale e Vila Maior,brancos,57.0,1.06,
417,10934,Lobão Gião Louredo e Guisande,brancos,62.0,1.01,
418,10935,Santa Maria da Feira Travanca Sanfins e Espargo,brancos,223.0,1.8,
419,10936,São Miguel de Souto e Mosteirô,brancos,59.0,1.45,
420,11005,Gafanha da Encarnação,brancos,65.0,2.2,
421,11006,Gafanha da Nazaré,brancos,189.0,2.19,
422,11007,Gafanha do Carmo,brancos,28.0,2.92,
423,11008,Ílhavo (São Salvador),brancos,161.0,1.67,
424,11102,Barcouço,brancos,23.0,1.99,
425,11103,Casal Comba,brancos,38.0,2.19,
426,11104,Luso,brancos,55.0,3.9,
427,11106,Pampilhosa,brancos,56.0,2.49,
428,11107,Vacariça,brancos,29.0,2.86,
429,11109,Mealhada Ventosa do Bairro e Antes,brancos,81.0,2.22,
430,11201,Bunheiro,brancos,23.0,1.68,
431,11202,Monte,brancos,19.0,2.53,
432,11203,Murtosa,brancos,28.0,1.85,
433,11204,Torreira,brancos,25.0,1.6,
434,11301,Carregosa,brancos,27.0,1.22,
435,11302,Cesar,brancos,30.0,1.49,
436,11303,Fajões,brancos,22.0,1.24,
437,11304,Loureiro,brancos,31.0,1.37,
438,11305,Macieira de Sarnes,brancos,16.0,1.35,
439,11310,Ossela,brancos,18.0,1.48,
440,11315,São Martinho da Gândara,brancos,9.0,0.77,
441,11318,São Roque,brancos,46.0,1.41,
442,11319,Vila de Cucujães,brancos,90.0,1.48,
443,11320,Nogueira do Cravo e Pindelo,brancos,47.0,1.45,
444,11321,O. Azeméis Riba-Ul Ul Macinhata Seixa Madail,brancos,195.0,1.59,
445,11322,Pinheiro da Bemposta Travanca e Palmaz,brancos,61.0,1.53,
446,11403,Oiã,brancos,88.0,1.95,
447,11404,Oliveira do Bairro,brancos,67.0,1.87,
448,11405,Palhaça,brancos,20.0,1.27,
449,11407,Bustos Troviscal e Mamarrosa,brancos,49.0,1.31,
450,11502,Cortegaça,brancos,49.0,2.05,
451,11503,Esmoriz,brancos,110.0,1.43,
452,11504,Maceda,brancos,43.0,2.06,
453,11507,Válega,brancos,63.0,1.68,
454,11509,Ovar S.João Arada e S.Vicente de Pereira Jusã,brancos,351.0,2.0,
455,11601,São João da Madeira,brancos,184.0,1.38,
456,11702,Couto de Esteves,brancos,3.0,0.61,
457,11704,Pessegueiro do Vouga,brancos,9.0,0.8,
458,11705,Rocas do Vouga,brancos,7.0,0.76,
459,11706,Sever do Vouga,brancos,40.0,2.39,
460,11708,Talhadas,brancos,14.0,1.77,
461,11710,Cedrim e Paradela,brancos,14.0,1.53,
462,11711,Silva Escura e Dornelas,brancos,23.0,1.79,
463,11801,Calvão,brancos,22.0,1.68,
464,11804,Gafanha da Boa Hora,brancos,18.0,1.24,
465,11805,Ouca,brancos,8.0,0.79,
466,11807,Sosa,brancos,15.0,0.93,
467,11810,Santo André de Vagos,brancos,10.0,0.85,
468,11812,Fonte de Angeão e Covão do Lobo,brancos,16.0,1.2,
469,11813,Ponte de Vagos e Santa Catarina,brancos,29.0,1.64,
470,11814,Vagos e Santo António,brancos,58.0,1.5,
471,11901,Arões,brancos,11.0,1.53,
472,11902,São Pedro de Castelões,brancos,53.0,1.23,
473,11903,Cepelos,brancos,5.0,0.65,
474,11905,Junqueira,brancos,10.0,1.64,
475,11906,Macieira de Cambra,brancos,28.0,1.03,
476,11907,Roge,brancos,5.0,0.49,
477,11910,Vila Chã Codal e Vila Cova de Perrinho,brancos,44.0,1.31,
478,20102,Ervidel,brancos,7.0,1.31,
479,20103,Messejana,brancos,4.0,0.81,
