,circulo_compensacao,desvio_proporcionalidade,votos_perdidos
0,0.0,27.857226423403414,723251.0
1,1.0,26.98766120601211,682764.0
2,2.0,26.118095988620798,579845.0
3,3.0,25.2485307712295,543727.0
4,4.0,24.3789655538382,508368.0
5,5.0,23.509400336446895,432250.0
6,6.0,22.639835119055583,386477.0
7,7.0,21.770269901664285,345962.0
8,8.0,21.770269901664285,345962.0
9,9.0,20.90070468427298,345962.0
10,10.0,20.03113946688168,345962.0
11,11.0,19.161574249490375,311597.0
12,12.0,18.29200903209907,311597.0
13,13.0,17.422443814707762,216305.0
14,14.0,16.552878597316457,128176.0
15,15.0,16.552878597316457,128176.0
16,16.0,15.683313379925155,128176.0
17,17.0,15.683313379925155,128176.0
18,18.0,14.81374816253385,128176.0
19,19.0,14.81374816253385,128176.0
20,20.0,13.944182945142543,128176.0
21,21.0,13.074617727751242,128176.0
22,22.0,13.074617727751242,128176.0
23,23.0,12.205052510359936,128176.0
24,24.0,12.205052510359936,128176.0
25,25.0,11.335487292968633,128176.0
26,26.0,10.465922075577327,128176.0
27,27.0,10.465922075577327,128176.0
28,28.0,10.465922075577327,128176.0
29,29.0,10.465922075577327,128176.0
30,30.0,9.596356858186024,128176.0
31,31.0,9.596356858186024,128176.0
32,32.0,8.726791640794723,128176.0
33,33.0,7.8572264234034215,128176.0
34,34.0,6.987661206012113,128176.0
35,35.0,6.968876216867928,128176.0
36,36.0,6.968876216867928,96320.0
37,37.0,6.968876216867933,96320.0
38,38.0,6.968876216867933,96320.0
39,39.0,6.968876216867933,96320.0
40,40.0,6.968876216867933,96320.0
41,41.0,6.968876216867933,96320.0
42,42.0,6.968876216867933,96320.0
43,43.0,6.701396046932675,96320.0
44,44.0,6.701396046932675,96320.0
45,45.0,6.701396046932675,96320.0
46,46.0,6.701396046932675,96320.0
47,47.0,6.701396046932675,96320.0
48,48.0,6.701396046932675,96320.0
49,49.0,6.701396046932675,96320.0
50,50.0,6.701396046932675,96320.0
51,51.0,6.701396046932675,96320.0
52,52.0,6.701396046932675,96320.0
53,53.0,6.701396046932675,96320.0
54,54.0,6.701396046932675,96320.0
55,55.0,6.701396046932675,96320.0
56,56.0,6.701396046932675,96320.0
57,57.0,6.701396046932675,96320.0
58,58.0,6.701396046932675,96320.0
59,59.0,6.701396046932675,96320.0
60,60.0,6.701396046932675,96320.0
61,61.0,6.701396046932675,96320.0
62,62.0,6.701396046932675,96320.0
63,63.0,6.701396046932675,96320.0
64,64.0,6.701396046932675,96320.0
65,65.0,6.701396046932675,96320.0
66,66.0,6.701396046932675,96320.0
67,67.0,6.701396046932675,96320.0
68,68.0,6.701396046932675,96320.0
69,69.0,6.701396046932675,96320.0
70,70.0,6.701396046932675,96320.0
71,71.0,6.701396046932675,96320.0
72,72.0,6.701396046932675,96320.0
73,73.0,6.701396046932675,96320.0
74,74.0,6.701396046932675,96320.0
75,75.0,6.701396046932675,96320.0
76,76.0,6.701396046932675,96320.0
77,77.0,6.701396046932675,96320.0
78,78.0,6.701396046932675,96320.0
79,79.0,6.701396046932675,96320.0
80,80.0,6.701396046932675,96320.0
81,81.0,6.701396046932675,96320.0
82,82.0,6.701396046932675,96320.0
83,83.0,6.701396046932675,96320.0
84,84.0,6.701396046932675,96320.0
85,85.0,6.701396046932675,96320.0
86,86.0,6.701396046932675,96320.0
87,87.0,6.701396046932675,96320.0
88,88.0,6.701396046932675,96320.0
89,89.0,6.701396046932675,96320.0
90,90.0,6.701396046932675,96320.0
91,91.0,6.701396046932675,96320.0
92,92.0,6.701396046932675,96320.0
93,93.0,6.701396046932675,96320.0
94,94.0,6.701396046932675,96320.0
95,95.0,6.701396046932675,96320.0
96,96.0,6.701396046932675,96320.0
97,97.0,6.701396046932675,96320.0
98,98.0,6.701396046932675,96320.0
99,99.0,6.701396046932675,96320.0
100,100.0,6.701396046932675,96320.0
101,101.0,6.701396046932675,96320.0
102,102.0,6.701396046932675,96320.0
103,103.0,6.701396046932675,96320.0
104,104.0,6.701396046932675,96320.0
105,105.0,6.701396046932675,96320.0
106,106.0,6.701396046932675,96320.0
107,107.0,6.701396046932675,96320.0
108,108.0,6.701396046932675,96320.0
109,109.0,6.701396046932675,96320.0
110,110.0,6.701396046932675,96320.0
111,111.0,6.701396046932675,96320.0
112,112.0,6.701396046932675,96320.0
113,113.0,6.701396046932675,96320.0
114,114.0,6.701396046932675,96320.0
115,115.0,6.701396046932675,96320.0
116,116.0,6.701396046932675,96320.0
117,117.0,6.701396046932675,96320.0
118,118.0,6.701396046932675,96320.0
119,119.0,6.701396046932675,96320.0
120,120.0,6.701396046932675,96320.0
121,121.0,6.701396046932675,96320.0
122,122.0,6.701396046932675,96320.0
123,123.0,6.701396046932675,96320.0
124,124.0,6.701396046932675,96320.0
125,125.0,6.701396046932675,96320.0
126,126.0,6.701396046932675,96320.0
127,127.0,6.701396046932675,96320.0
128,128.0,6.701396046932675,96320.0
129,129.0,6.701396046932675,96320.0
130,130.0,6.701396046932675,96320.0
131,131.0,6.701396046932675,96320.0
132,132.0,6.701396046932675,96320.0
133,133.0,6.701396046932675,96320.0
134,134.0,6.701396046932675,96320.0
135,135.0,6.701396046932675,96320.0
136,136.0,6.701396046932675,96320.0
137,137.0,6.701396046932675,96320.0
138,138.0,6.701396046932675,96320.0
139,139.0,6.701396046932675,96320.0
140,140.0,6.701396046932675,96320.0
141,141.0,6.701396046932675,96320.0
142,142.0,6.701396046932675,96320.0
143,143.0,6.701396046932675,96320.0
144,144.0,6.701396046932675,96320.0
145,145.0,6.701396046932675,96320.0
146,146.0,6.701396046932675,96320.0
147,147.0,6.701396046932675,96320.0
148,148.0,6.701396046932675,96320.0
149,149.0,6.701396046932675,96320.0
150,150.0,6.701396046932675,96320.0
151,151.0,6.701396046932675,96320.0
152,152.0,6.701396046932675,96320.0
153,153.0,6.701396046932675,96320.0
154,154.0,6.701396046932675,96320.0
155,155.0,6.701396046932675,96320.0
156,156.0,6.701396046932675,96320.0
157,157.0,6.701396046932675,96320.0
158,158.0,6.701396046932675,96320.0
159,159.0,6.701396046932675,96320.0
160,160.0,6.701396046932675,96320.0
161,161.0,6.701396046932675,96320.0
162,162.0,6.701396046932675,96320.0
163,163.0,6.701396046932675,96320.0
164,164.0,6.701396046932675,96320.0
165,165.0,6.701396046932675,96320.0
166,166.0,6.701396046932675,96320.0
167,167.0,6.701396046932675,96320.0
168,168.0,6.701396046932675,96320.0
169,169.0,6.701396046932675,96320.0
170,170.0,6.701396046932675,96320.0
171,171.0,6.701396046932675,96320.0
172,172.0,6.701396046932675,96320.0
173,173.0,6.701396046932675,96320.0
174,174.0,6.701396046932675,96320.0
175,175.0,6.701396046932675,96320.0
176,176.0,6.701396046932675,96320.0
177,177.0,6.701396046932675,96320.0
178,178.0,6.701396046932675,96320.0
179,179.0,6.701396046932675,96320.0
180,180.0,6.701396046932675,96320.0
181,181.0,6.701396046932675,96320.0
182,182.0,6.701396046932675,96320.0
183,183.0,6.701396046932675,96320.0
184,184.0,6.701396046932675,96320.0
185,185.0,6.701396046932675,96320.0
186,186.0,6.701396046932675,96320.0
187,187.0,6.701396046932675,96320.0
188,188.0,6.701396046932675,96320.0
189,189.0,6.8105622430553945,96320.0
190,190.0,6.918787351280501,96320.0
191,191.0,7.026083488619558,96320.0
192,192.0,7.1324625649557145,96320.0
193,193.0,7.237936287450716,96320.0
194,194.0,6.569027808410949,96320.0
195,195.0,6.228977791311934,96320.0
196,196.0,6.292800788865387,96320.0
197,197.0,6.356089702757302,96320.0
198,198.0,6.4188512090334475,96320.0
199,199.0,6.514042004983497,96320.0
200,200.0,6.630636086119264,96320.0
201,201.0,6.74627054518807,96320.0
202,202.0,6.664752848377714,96320.0
203,203.0,6.724973658013048,96320.0
204,204.0,6.784704867570038,96320.0
205,205.0,6.336439177616531,96320.0
206,206.0,6.383641429825264,96320.0
207,207.0,6.458132944270146,96320.0
