,código,distrito,partido,votos,% votos,mandatos
98,150000,SETUBAL,PCP-PEV,85379.0,,3.0
99,150000,SETUBAL,PCTP/MRPP,5343.0,,0.0
100,150000,SETUBAL,PDA,0.0,,0.0
101,150000,SETUBAL,P.H.,1122.0,,0.0
102,150000,SETUBAL,PND,2099.0,,0.0
103,150000,SETUBAL,PNR,902.0,,0.0
104,150000,SETUBAL,POUS,568.0,,0.0
105,150000,SETUBAL,PPD/PSD,68708.0,,2.0
106,150000,SETUBAL,PS,187135.0,,8.0
107,150000,SETUBAL,P.N.R.,0.0,,0.0
108,60000,COIMBRA,B.E.,15442.0,2.375616498859017,0.0
109,60000,COIMBRA,CDS-PP,13715.0,1.1475262344290587,0.0
110,60000,COIMBRA,PCP-PEV,13462.0,,0.0
111,60000,COIMBRA,PCTP/MRPP,1551.0,,0.0
112,60000,COIMBRA,PDA,0.0,,0.0
113,60000,COIMBRA,P.H.,664.0,,0.0
114,60000,COIMBRA,PND,1282.0,,0.0
115,60000,COIMBRA,PNR,343.0,,0.0
116,60000,COIMBRA,POUS,360.0,,0.0
117,60000,COIMBRA,PPD/PSD,78052.0,,3.0
118,60000,COIMBRA,PS,111040.0,,5.0
119,60000,COIMBRA,P.N.R.,0.0,,0.0
120,50000,CASTELO BRANCO,B.E.,4656.0,1.4279411174842567,0.0
121,50000,CASTELO BRANCO,CDS-PP,6592.0,1.4167101199310095,0.0
122,50000,CASTELO BRANCO,PCP-PEV,4685.0,,0.0
123,50000,CASTELO BRANCO,PCTP/MRPP,947.0,,0.0
124,50000,CASTELO BRANCO,PDA,0.0,,0.0
125,50000,CASTELO BRANCO,P.H.,325.0,,0.0
126,50000,CASTELO BRANCO,PND,611.0,,0.0
127,50000,CASTELO BRANCO,PNR,270.0,,0.0
128,50000,CASTELO BRANCO,POUS,0.0,,0.0
129,50000,CASTELO BRANCO,PPD/PSD,33235.0,,1.0
130,50000,CASTELO BRANCO,PS,69788.0,,3.0
131,50000,CASTELO BRANCO,P.N.R.,0.0,,0.0
132,190000,ACORES,B.E.,2661.0,1.4038652726339136,0.0
133,190000,ACORES,CDS-PP,3642.0,0.7494564801765483,0.0
134,190000,ACORES,PCP-PEV,1556.0,,0.0
135,190000,ACORES,PCTP/MRPP,427.0,,0.0
136,190000,ACORES,PDA,321.0,,0.0
137,190000,ACORES,P.H.,0.0,,0.0
138,190000,ACORES,PND,680.0,,0.0
139,190000,ACORES,PNR,145.0,,0.0
140,190000,ACORES,POUS,0.0,,0.0
141,190000,ACORES,PPD/PSD,31494.0,,1.0
142,190000,ACORES,PS,48636.0,,3.0
143,190000,ACORES,P.N.R.,0.0,,0.0
144,100000,LEIRIA,B.E.,13788.0,2.331248444362369,0.0
145,100000,LEIRIA,CDS-PP,22044.0,1.2561522959204157,0.0
146,100000,LEIRIA,PCP-PEV,11423.0,,0.0
147,100000,LEIRIA,PCTP/MRPP,1485.0,,0.0
148,100000,LEIRIA,PDA,0.0,,0.0
149,100000,LEIRIA,P.H.,747.0,,0.0
150,100000,LEIRIA,PND,1867.0,,0.0
151,100000,LEIRIA,PNR,465.0,,0.0
152,100000,LEIRIA,POUS,572.0,,0.0
153,100000,LEIRIA,PPD/PSD,99144.0,,4.0
154,100000,LEIRIA,PS,88623.0,,4.0
155,100000,LEIRIA,P.N.R.,0.0,,0.0
156,140000,SANTAREM,B.E.,16592.0,1.83874917807518,0.0
157,140000,SANTAREM,CDS-PP,17607.0,1.319804549230836,0.0
158,140000,SANTAREM,PCP-PEV,21882.0,,0.0
159,140000,SANTAREM,PCTP/MRPP,2334.0,,0.0
160,140000,SANTAREM,PDA,0.0,,0.0
161,140000,SANTAREM,P.H.,772.0,,0.0
162,140000,SANTAREM,PND,1676.0,,0.0
