,código,distrito,partido,votos,% votos,mandatos
206,160000,Viana do Castelo,PS,51305.0,,2.0
207,160000,Viana do Castelo,PTP,0.0,,0.0
208,40000,Bragança,B.E.,5211.0,1.26,0.0
209,40000,Bragança,CDS-PP,10541.0,1.7,0.0
210,40000,Bragança,MEP,320.0,,0.0
211,40000,Bragança,MMS,195.0,,0.0
212,40000,Bragança,MPT,0.0,,0.0
213,40000,Bragança,MPT-P.H.,160.0,,0.0
214,40000,Bragança,PCP-PEV,2023.0,,0.0
215,40000,Bragança,PCTP/MRPP,513.0,,0.0
216,40000,Bragança,PND,303.0,,0.0
217,40000,Bragança,P.N.R.,131.0,,0.0
218,40000,Bragança,POUS,0.0,,0.0
219,40000,Bragança,PPD/PSD,34122.0,,2.0
220,40000,Bragança,PPM,186.0,,0.0
221,40000,Bragança,PPV,104.0,,0.0
222,40000,Bragança,PS,27695.0,,1.0
223,40000,Bragança,PTP,0.0,,0.0
224,100000,Leiria,B.E.,23519.0,2.81,1.0
225,100000,Leiria,CDS-PP,31260.0,1.53,1.0
226,100000,Leiria,MEP,1197.0,,0.0
227,100000,Leiria,MMS,907.0,,0.0
228,100000,Leiria,MPT,0.0,,0.0
229,100000,Leiria,MPT-P.H.,624.0,,0.0
230,100000,Leiria,PCP-PEV,12645.0,,0.0
231,100000,Leiria,PCTP/MRPP,1947.0,,0.0
232,100000,Leiria,PND,753.0,,0.0
233,100000,Leiria,P.N.R.,443.0,,0.0
234,100000,Leiria,POUS,409.0,,0.0
235,100000,Leiria,PPD/PSD,86595.0,,3.0
236,100000,Leiria,PPM,703.0,,0.0
237,100000,Leiria,PPV,632.0,,0.0
238,100000,Leiria,PS,74712.0,,3.0
239,100000,Leiria,PTP,495.0,,0.0
240,400000,Açores,B.E.,6965.0,1.87,0.0
241,400000,Açores,CDS-PP,9798.0,0.95,0.0
242,400000,Açores,MEP,268.0,,0.0
243,400000,Açores,MMS,152.0,,0.0
244,400000,Açores,MPT,377.0,,0.0
245,400000,Açores,MPT-P.H.,0.0,,0.0
246,400000,Açores,PCP-PEV,2072.0,,0.0
247,400000,Açores,PCTP/MRPP,620.0,,0.0
248,400000,Açores,PND,0.0,,0.0
249,400000,Açores,P.N.R.,0.0,,0.0
250,400000,Açores,POUS,0.0,,0.0
251,400000,Açores,PPD/PSD,34030.0,,2.0
252,400000,Açores,PPM,312.0,,0.0
253,400000,Açores,PPV,139.0,,0.0
254,400000,Açores,PS,37830.0,,2.0
255,400000,Açores,PTP,0.0,,0.0
256,90000,Guarda,B.E.,7730.0,1.44,0.0
257,90000,Guarda,CDS-PP,11433.0,1.75,0.0
258,90000,Guarda,MEP,293.0,,0.0
259,90000,Guarda,MMS,198.0,,0.0
260,90000,Guarda,MPT,0.0,,0.0
261,90000,Guarda,MPT-P.H.,292.0,,0.0
262,90000,Guarda,PCP-PEV,3358.0,,0.0
263,90000,Guarda,PCTP/MRPP,1095.0,,0.0
264,90000,Guarda,PND,517.0,,0.0
265,90000,Guarda,P.N.R.,0.0,,0.0
266,90000,Guarda,POUS,0.0,,0.0
267,90000,Guarda,PPD/PSD,36419.0,,1.0
268,90000,Guarda,PPM,331.0,,0.0
269,90000,Guarda,PPV,297.0,,0.0
270,90000,Guarda,PS,36825.0,,2.0
271,90000,Guarda,PTP,329.0,,0.0
272,170000,Vila Real,B.E.,6958.0,1.26,0.0
273,170000,Vila Real,CDS-PP,12761.0,1.39,0.0
274,170000,Vila Real,MEP,371.0,,0.0
275,170000,Vila Real,MMS,277.0,,0.0
276,170000,Vila Real,MPT,0.0,,0.0
277,170000,Vila Real,MPT-P.H.,261.0,,0.0
278,170000,Vila Real,PCP-PEV,3621.0,,0.0
279,170000,Vila Real,PCTP/MRPP,774.0,,0.0
280,170000,Vila Real,PND,0.0,,0.0
281,170000,Vila Real,P.N.R.,0.0,,0.0
282,170000,Vila Real,POUS,0.0,,0.0
283,170000,Vila Real,PPD/PSD,52006.0,,2.0
284,170000,Vila Real,PPM,333.0,,0.0
285,170000,Vila Real,PPV,204.0,,0.0
286,170000,Vila Real,PS,45606.0,,2.0
287,170000,Vila Real,PTP,0.0,,0.0
288,800000,Europa,B.E.,794.0,0.7,0.0
289,800000,Europa,CDS-PP,785.0,15.8,0.0
290,800000,Europa,MEP,71.0,,0.0
291,800000,Europa,MMS,24.0,,0.0
292,800000,Europa,MPT,0.0,,0.0
293,800000,Europa,MPT-P.H.,192.0,,0.0
294,800000,Europa,PCP-PEV,732.0,,0.0
295,800000,Europa,PCTP/MRPP,129.0,,0.0
296,800000,Europa,PND,36.0,,0.0
297,800000,Europa,P.N.R.,0.0,,0.0
298,800000,Europa,POUS,0.0,,0.0
299,800000,Europa,PPD/PSD,3970.0,,1.0
300,800000,Europa,PPM,48.0,,0.0
301,800000,Europa,PPV,11.0,,0.0
302,800000,Europa,PS,7219.0,,1.0
303,800000,Europa,PTP,0.0,,0.0
304,900000,Fora da Europa,B.E.,177.0,0.61,0.0
305,900000,Fora da Europa,CDS-PP,274.0,12.64,0.0
306,900000,Fora da Europa,MEP,69.0,,0.0
307,900000,Fora da Europa,MMS,12.0,,0.0
308,900000,Fora da Europa,MPT,0.0,,0.0
309,900000,Fora da Europa,MPT-P.H.,90.0,,0.0
310,900000,Fora da Europa,PCP-PEV,90.0,,0.0
311,900000,Fora da Europa,PCTP/MRPP,23.0,,0.0
312,900000,Fora da Europa,PND,60.0,,0.0
313,900000,Fora da Europa,P.N.R.,14.0,,0.0
314,900000,Fora da Europa,POUS,0.0,,0.0
315,900000,Fora da Europa,PPD/PSD,4736.0,,2.0
316,900000,Fora da Europa,PPM,43.0,,0.0
317,900000,Fora da Europa,PPV,37.0,,0.0
318,900000,Fora da Europa,PS,1916.0,,0.0
319,900000,Fora da Europa,PTP,0.0,,0.0
320,120000,Portalegre,B.E.,7109.0,1.63,0.0
321,120000,Portalegre,CDS-PP,5286.0,1.15,0.0
322,120000,Portalegre,MEP,151.0,,0.0
323,120000,Portalegre,MMS,151.0,,0.0
324,120000,Portalegre,MPT,0.0,,0.0
325,120000,Portalegre,MPT-P.H.,146.0,,0.0
326,120000,Portalegre,PCP-PEV,8510.0,,0.0
327,120000,Portalegre,PCTP/MRPP,1316.0,,0.0
328,120000,Portalegre,PND,0.0,,0.0
329,120000,Portalegre,P.N.R.,151.0,,0.0
330,120000,Portalegre,POUS,74.0,,0.0
331,120000,Portalegre,PPD/PSD,15763.0,,1.0
332,120000,Portalegre,PPM,178.0,,0.0
333,120000,Portalegre,PPV,134.0,,0.0
334,120000,Portalegre,PS,25314.0,,1.0
335,120000,Portalegre,PTP,0.0,,0.0
336,20000,Beja,B.E.,8264.0,1.5,0.0
337,20000,Beja,CDS-PP,4696.0,1.24,0.0
338,20000,Beja,MEP,247.0,,0.0
339,20000,Beja,MMS,161.0,,0.0
340,20000,Beja,MPT,0.0,,0.0
341,20000,Beja,MPT-P.H.,258.0,,0.0
342,20000,Beja,PCP-PEV,23771.0,,1.0
343,20000,Beja,PCTP/MRPP,1293.0,,0.0
344,20000,Beja,PND,0.0,,0.0
345,20000,Beja,P.N.R.,134.0,,0.0
346,20000,Beja,POUS,120.0,,0.0
347,20000,Beja,PPD/PSD,12056.0,,0.0
348,20000,Beja,PPM,181.0,,0.0
349,20000,Beja,PPV,128.0,,0.0
350,20000,Beja,PS,28619.0,,1.0
351,20000,Beja,PTP,0.0,,0.0
352,999999,Compensação,B.E.,558062.0,,8.0
353,999999,Compensação,CDS-PP,592997.0,,9.0
354,999999,Compensação,MEP,25475.0,,1.0
355,999999,Compensação,MMS,16616.0,,0.0
356,999999,Compensação,MPT,3240.0,,0.0
357,999999,Compensação,MPT-P.H.,12307.0,,0.0
358,999999,Compensação,P.N.R.,11628.0,,0.0
359,999999,Compensação,PCP-PEV,446994.0,,7.0
360,999999,Compensação,PCTP/MRPP,52784.0,,2.0
361,999999,Compensação,PND,21476.0,,0.0
362,999999,Compensação,POUS,4320.0,,0.0
363,999999,Compensação,PPD/PSD,1654777.0,,4.0
364,999999,Compensação,PPM,15090.0,,0.0
365,999999,Compensação,PPV,8533.0,,0.0
366,999999,Compensação,PS,2077695.0,,9.0
367,999999,Compensação,PTP,4789.0,,0.0
